"","DataItemLong","County","State","year","Wheat","StateFips","CountyCode","StateCountyFips"
"1439.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","FORREST COUNTY"," MS","1992",-9999,"28","035","28035"
"1440.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","FRANKLIN COUNTY"," MS","1992",-9999,"28","037","28037"
"1441.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","GEORGE COUNTY"," MS","1992",1152,"28","039","28039"
"1442.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","GREENE COUNTY"," MS","1992",-9999,"28","041","28041"
"1443.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","GRENADA COUNTY"," MS","1992",921,"28","043","28043"
"1444.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HANCOCK COUNTY"," MS","1992",-9999,"28","045","28045"
"1445.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HARRISON COUNTY"," MS","1992",-9999,"28","047","28047"
"1446.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HINDS COUNTY"," MS","1992",1657,"28","049","28049"
"1447.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HOLMES COUNTY"," MS","1992",1097,"28","051","28051"
"1448.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HUMPHREYS COUNTY"," MS","1992",5466,"28","053","28053"
"1449.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ISSAQUENA COUNTY"," MS","1992",4405,"28","055","28055"
"1450.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ITAWAMBA COUNTY"," MS","1992",855,"28","057","28057"
"1451.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","JACKSON COUNTY"," MS","1992",-9999,"28","059","28059"
"1452.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","JASPER COUNTY"," MS","1992",-9999,"28","061","28061"
"1453.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","JEFFERSON COUNTY"," MS","1992",-9999,"28","063","28063"
"1454.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","JEFFERSON DAVIS COUNTY"," MS","1992",479,"28","065","28065"
"1455.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","JONES COUNTY"," MS","1992",-9999,"28","067","28067"
"1456.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","KEMPER COUNTY"," MS","1992",-9999,"28","069","28069"
"1457.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LAFAYETTE COUNTY"," MS","1992",-9999,"28","071","28071"
"1458.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LAMAR COUNTY"," MS","1992",978,"28","073","28073"
"1459.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LAUDERDALE COUNTY"," MS","1992",-9999,"28","075","28075"
"1460.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LAWRENCE COUNTY"," MS","1992",-9999,"28","077","28077"
"1461.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LEAKE COUNTY"," MS","1992",-9999,"28","079","28079"
"1462.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LEE COUNTY"," MS","1992",1703,"28","081","28081"
"1463.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LEFLORE COUNTY"," MS","1992",2031,"28","083","28083"
"1464.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LINCOLN COUNTY"," MS","1992",-9999,"28","085","28085"
"1465.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LOWNDES COUNTY"," MS","1992",1871,"28","087","28087"
"1466.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","MADISON COUNTY"," MS","1992",1643,"28","089","28089"
"1467.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","MARION COUNTY"," MS","1992",-9999,"28","091","28091"
"1468.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","MARSHALL COUNTY"," MS","1992",3030,"28","093","28093"
"1469.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","MONROE COUNTY"," MS","1992",3742,"28","095","28095"
"1470.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","MONTGOMERY COUNTY"," MS","1992",-9999,"28","097","28097"
"1471.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","NESHOBA COUNTY"," MS","1992",-9999,"28","099","28099"
"1472.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","NEWTON COUNTY"," MS","1992",-9999,"28","101","28101"
"1473.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","NOXUBEE COUNTY"," MS","1992",6145,"28","103","28103"
"1474.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","OKTIBBEHA COUNTY"," MS","1992",-9999,"28","105","28105"
"1475.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","PANOLA COUNTY"," MS","1992",2855,"28","107","28107"
"1476.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","PEARL RIVER COUNTY"," MS","1992",1629,"28","109","28109"
"1477.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","PERRY COUNTY"," MS","1992",-9999,"28","111","28111"
"1478.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","PIKE COUNTY"," MS","1992",-9999,"28","113","28113"
"1479.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","PONTOTOC COUNTY"," MS","1992",931,"28","115","28115"
"1480.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","PRENTISS COUNTY"," MS","1992",2753,"28","117","28117"
"1481.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","QUITMAN COUNTY"," MS","1992",6041,"28","119","28119"
"1482.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","RANKIN COUNTY"," MS","1992",-9999,"28","121","28121"
"1483.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","SCOTT COUNTY"," MS","1992",-9999,"28","123","28123"
"1484.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","SHARKEY COUNTY"," MS","1992",6591,"28","125","28125"
"1485.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","SIMPSON COUNTY"," MS","1992",-9999,"28","127","28127"
"1486.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","SMITH COUNTY"," MS","1992",-9999,"28","129","28129"
"1487.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","STONE COUNTY"," MS","1992",-9999,"28","131","28131"
"1488.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","SUNFLOWER COUNTY"," MS","1992",8694,"28","133","28133"
"1489.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","TALLAHATCHIE COUNTY"," MS","1992",2286,"28","135","28135"
"1490.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","TATE COUNTY"," MS","1992",1969,"28","137","28137"
"1491.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","TIPPAH COUNTY"," MS","1992",547,"28","139","28139"
"1492.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","TISHOMINGO COUNTY"," MS","1992",-9999,"28","141","28141"
"1493.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","TUNICA COUNTY"," MS","1992",12943,"28","143","28143"
"1494.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","UNION COUNTY"," MS","1992",317,"28","145","28145"
"1495.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","WALTHALL COUNTY"," MS","1992",-9999,"28","147","28147"
"1496.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","WARREN COUNTY"," MS","1992",1867,"28","149","28149"
"1497.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","WASHINGTON COUNTY"," MS","1992",18826,"28","151","28151"
"1498.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","WAYNE COUNTY"," MS","1992",445,"28","153","28153"
"1499.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","WEBSTER COUNTY"," MS","1992",-9999,"28","155","28155"
"1500.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","WILKINSON COUNTY"," MS","1992",-9999,"28","157","28157"
"1501.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","WINSTON COUNTY"," MS","1992",-9999,"28","159","28159"
"1502.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","YALOBUSHA COUNTY"," MS","1992",-9999,"28","161","28161"
"1503.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","YAZOO COUNTY"," MS","1992",5750,"28","163","28163"
"1504.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ALL OTHER COUNTIES"," MS","1992",-9999,"28","998","28998"
"1506.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ADAIR COUNTY"," MO","1992",1982,"29","001","29001"
"1507.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ANDREW COUNTY"," MO","1992",4316,"29","003","29003"
"1508.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","ATCHISON COUNTY"," MO","1992",2289,"29","005","29005"
"1509.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","AUDRAIN COUNTY"," MO","1992",48179,"29","007","29007"
"1510.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","BARRY COUNTY"," MO","1992",1440,"29","009","29009"
"1511.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","BARTON COUNTY"," MO","1992",49982,"29","011","29011"
"1512.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","BATES COUNTY"," MO","1992",30633,"29","013","29013"
"1513.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","BENTON COUNTY"," MO","1992",7463,"29","015","29015"
"1514.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","BOLLINGER COUNTY"," MO","1992",4070,"29","017","29017"
"1515.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","BOONE COUNTY"," MO","1992",17599,"29","019","29019"
"1516.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","BUCHANAN COUNTY"," MO","1992",10282,"29","021","29021"
"1517.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","BUTLER COUNTY"," MO","1992",12404,"29","023","29023"
"1518.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CALDWELL COUNTY"," MO","1992",10511,"29","025","29025"
"1519.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CALLAWAY COUNTY"," MO","1992",21430,"29","027","29027"
"1520.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CAMDEN COUNTY"," MO","1992",-9999,"29","029","29029"
"1521.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CAPE GIRARDEAU COUNTY"," MO","1992",15936,"29","031","29031"
"1522.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CARROLL COUNTY"," MO","1992",40961,"29","033","29033"
"1523.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CARTER COUNTY"," MO","1992",-9999,"29","035","29035"
"1524.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CASS COUNTY"," MO","1992",13767,"29","037","29037"
"1525.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CEDAR COUNTY"," MO","1992",2353,"29","039","29039"
"1526.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CHARITON COUNTY"," MO","1992",34024,"29","041","29041"
"1527.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CHRISTIAN COUNTY"," MO","1992",556,"29","043","29043"
"1528.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CLARK COUNTY"," MO","1992",7498,"29","045","29045"
"1529.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CLAY COUNTY"," MO","1992",5394,"29","047","29047"
"1530.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CLINTON COUNTY"," MO","1992",5542,"29","049","29049"
"1531.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","COLE COUNTY"," MO","1992",4347,"29","051","29051"
"1532.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","COOPER COUNTY"," MO","1992",29878,"29","053","29053"
"1533.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","CRAWFORD COUNTY"," MO","1992",224,"29","055","29055"
"1534.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","DADE COUNTY"," MO","1992",19006,"29","057","29057"
"1535.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","DALLAS COUNTY"," MO","1992",474,"29","059","29059"
"1536.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","DAVIESS COUNTY"," MO","1992",11731,"29","061","29061"
"1537.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","DE KALB COUNTY"," MO","1992",5430,"29","063","29063"
"1538.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","DENT COUNTY"," MO","1992",77,"29","065","29065"
"1539.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","DOUGLAS COUNTY"," MO","1992",-9999,"29","067","29067"
"1540.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","DUNKLIN COUNTY"," MO","1992",25433,"29","069","29069"
"1541.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","FRANKLIN COUNTY"," MO","1992",10831,"29","071","29071"
"1542.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","GASCONADE COUNTY"," MO","1992",3542,"29","073","29073"
"1543.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","GENTRY COUNTY"," MO","1992",6016,"29","075","29075"
"1544.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","GREENE COUNTY"," MO","1992",1553,"29","077","29077"
"1545.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","GRUNDY COUNTY"," MO","1992",10454,"29","079","29079"
"1546.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HARRISON COUNTY"," MO","1992",7261,"29","081","29081"
"1547.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HENRY COUNTY"," MO","1992",19842,"29","083","29083"
"1548.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HICKORY COUNTY"," MO","1992",1084,"29","085","29085"
"1549.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HOLT COUNTY"," MO","1992",3429,"29","087","29087"
"1550.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HOWARD COUNTY"," MO","1992",15943,"29","089","29089"
"1551.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","HOWELL COUNTY"," MO","1992",278,"29","091","29091"
"1552.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","IRON COUNTY"," MO","1992",-9999,"29","093","29093"
"1553.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","JACKSON COUNTY"," MO","1992",12469,"29","095","29095"
"1554.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","JASPER COUNTY"," MO","1992",31964,"29","097","29097"
"1555.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","JEFFERSON COUNTY"," MO","1992",3422,"29","099","29099"
"1556.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","JOHNSON COUNTY"," MO","1992",12635,"29","101","29101"
"1557.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","KNOX COUNTY"," MO","1992",7929,"29","103","29103"
"1558.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LACLEDE COUNTY"," MO","1992",391,"29","105","29105"
"1559.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LAFAYETTE COUNTY"," MO","1992",28223,"29","107","29107"
"1560.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LAWRENCE COUNTY"," MO","1992",10124,"29","109","29109"
"1561.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LEWIS COUNTY"," MO","1992",15308,"29","111","29111"
"1562.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LINCOLN COUNTY"," MO","1992",26357,"29","113","29113"
"1563.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LINN COUNTY"," MO","1992",12370,"29","115","29115"
"1564.1992","Wheat for grain, total (see text) (bushels), harvested (acres)","LIVINGSTON COUNTY"," MO","1992",20548,"29","117","29117"
