StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_233,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
GA,13119,448,6,0,4,400,0,0,0,0,0,0,51,0,0,138,0,207,19,9,19,0,2,0,0,0,0,0,5927,0,0,0,0,0,38,0,0,0,0,0,0,0,0,2,0,0,0,0,21,12,0,107,0,0,0,0,0,0,0,5,0,0,0,0,2343,0,10708,4464,1392,446,59,68153,7482,36,118,66152,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,455,7,11,607,51,0,360,9,0,0
GA,13121,16,2,0,1,36,5,0,0,0,0,0,0,0,0,14,0,5,1,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24,0,20,0,2,0,0,0,0,0,0,0,0,0,0,4268,0,77573,62309,26954,16587,298,81075,50443,139,312,20727,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,2,1,42,0,0,21,1,0,0
GA,13123,223,0,0,2,24,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3228,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,7,0,0,0,0,0,0,0,0,0,2803,0,14641,1670,558,186,95,217736,18163,3682,455,12820,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,2,24,7,0,17,0,0,0
GA,13125,181,803,0,12,733,2,609,2,0,0,0,0,0,0,90,0,546,6,16,24,0,4,0,0,0,0,0,1771,0,0,0,0,0,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,32,0,4107,0,0,0,0,0,35,0,215,0,0,0,6,246,0,3389,401,53,8,186,23153,30905,1629,641,14370,8059,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,195,804,16,1279,0,0,655,16,0,0
GA,13127,133,44,0,0,24,0,20,0,0,0,0,0,0,0,1,0,0,1,0,17,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,6,0,42,0,0,0,0,20860,0,19202,8697,3057,1539,2563,28,71152,14,17737,3808,66694,71165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,133,44,0,24,0,0,1,0,0,0
GA,13129,3565,69,0,33,4437,243,1,0,0,0,0,0,0,0,5,0,61,1,0,0,0,1,0,0,0,0,2,8521,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,1382,0,0,0,0,0,0,0,1,0,0,0,0,1856,0,19342,5272,2067,1122,89,77956,29338,11827,4987,56124,262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3566,69,33,4498,1,0,66,0,0,0
GA,13131,9534,26322,0,167,3496,0,11875,0,23,0,0,0,0,0,908,0,590,117,200,138,0,2,0,0,0,0,0,5508,0,0,0,56,0,2,0,0,2,19,0,2,0,0,20,3,0,0,0,5,641,0,30378,0,1,0,3,0,919,0,7167,0,0,0,0,1611,0,11233,2793,404,189,82,6081,70860,6199,5451,17496,70501,3170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,8,0,343,0,45,0,43,0,0,0,0,0,0,0,0,0,9538,26665,175,4131,0,0,1852,246,0,0
GA,13133,236,46,0,33,163,3,11,0,0,0,0,0,0,0,235,0,165,11,3,6,0,0,0,0,0,0,0,4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,864,0,6,0,0,0,10,0,18,0,0,0,0,12390,0,13451,1952,410,83,141,76945,94529,855,343,48357,3725,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,125,0,0,0,0,0,0,0,0,30,0,3,0,21,0,0,0,0,0,0,0,0,0,0,1,367,49,63,350,1,0,439,149,0,0
GA,13135,68,10,0,6,13,0,0,0,0,0,0,0,0,0,14,0,0,1,0,1,0,0,0,0,0,0,0,461,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19,0,3,0,0,0,0,0,1,0,0,0,0,3026,0,64524,68013,23989,10549,608,51574,30606,90,170,25105,550,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,10,8,13,0,0,29,0,0,0
GA,13137,257,0,0,0,3,0,0,0,0,0,0,0,0,0,24,0,2,0,0,1,0,0,0,0,0,0,0,229,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,3,62,0,0,0,0,1,0,0,0,0,1061,0,15067,4167,1415,514,111,106367,11023,760,240,37337,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,288,0,1,5,0,0,58,0,0,0
GA,13139,278,3,0,0,11,0,0,0,0,0,0,0,0,0,148,0,2,1,0,0,0,0,0,0,0,0,0,2451,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,16,0,0,0,11,0,1,0,0,0,0,22843,0,29214,18027,5183,2201,493,120484,14711,65,189,57732,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,45,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,629,5,2,13,0,0,460,45,0,0
GA,13141,69,50,0,4,53,1,4,0,0,0,0,0,0,0,67,0,9,11,1,3,0,0,0,0,0,0,0,2849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,12,0,2274,0,1,0,1,0,33,0,154,0,0,0,1,4207,0,11991,892,95,26,201,96015,123225,2210,912,54849,5968,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71,50,4,62,0,0,77,2,0,0
GA,13143,247,10,0,3,1366,5,465,0,0,0,0,0,0,0,4,0,63,28,4,2,0,0,0,0,0,0,0,2749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,378,0,0,0,0,0,0,0,13,0,0,0,0,834,0,8895,4539,696,272,103,80238,41999,658,3482,33843,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,97,0,0,0,0,0,0,0,0,0,0,0,0,0,249,107,3,1429,2,0,164,4,0,0
GA,13145,224,239,0,0,220,0,125,0,0,0,0,0,0,0,156,0,319,74,2,0,0,0,0,0,0,0,0,1997,0,0,0,0,0,5,0,0,1,8,0,0,0,0,2,0,0,0,0,0,3,0,289,0,11,0,0,0,1,0,8,0,0,0,0,7124,0,15695,3574,359,102,202,123187,98808,435,2288,44909,2154,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,226,239,17,543,0,0,494,6,0,0
GA,13147,1228,78,0,6,628,0,2,0,0,0,0,60,0,0,657,0,814,132,9,25,0,258,0,0,0,0,1,9464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,0,194,0,0,0,0,0,0,0,4,0,0,0,0,15500,0,8970,4752,1069,392,91,50594,10962,26,56,57537,325,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1303,78,18,1445,63,0,1557,10,0,0
GA,13149,669,51,0,0,867,12,12,0,0,0,0,0,0,0,43,0,54,2,2,2,0,0,0,0,0,0,0,2680,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,320,0,5,0,0,0,0,0,6,0,0,0,0,3461,0,6220,1784,455,150,47,69650,64538,38,1762,37752,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,51,0,921,0,0,99,2,0,0
GA,13151,34,90,0,0,234,0,0,0,0,0,0,0,0,0,181,0,211,20,9,10,0,0,0,0,0,0,0,2309,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,528,0,25,0,0,0,28,0,4,0,0,0,0,4167,0,27703,19356,4581,1995,632,51068,41063,205,413,49770,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,105,90,1,461,1,0,463,25,0,0
GA,13153,3142,10547,0,218,3349,73,1804,1,5,0,0,0,0,0,506,0,3730,205,94,20,0,0,0,0,0,0,0,5062,0,0,0,0,0,150,0,0,0,4,0,0,0,0,10,4,0,0,0,0,1022,0,12267,0,224,0,2,0,1110,0,6440,0,8,0,0,1055,0,25428,13301,3903,2078,305,41780,46009,5550,237,17473,34766,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,267,0,66,0,74,0,23,0,0,0,0,0,0,0,0,0,3158,10613,485,7153,0,0,4573,180,0,0
GA,13155,12329,31111,0,102,2285,1,23737,43,0,0,0,0,0,0,1047,0,289,243,71,240,0,0,0,0,0,0,0,3122,0,0,0,0,0,0,0,0,54,204,0,6,0,0,22,2,0,0,0,0,506,0,20949,0,2,0,291,0,258,0,2334,0,0,0,15,2498,0,7565,1492,211,97,43,6773,56481,2535,1747,14612,35714,2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,13,0,459,0,7,0,316,0,0,0,0,0,0,0,0,0,12339,31570,115,2581,0,0,1816,80,0,0
GA,13157,65,33,0,1,38,0,0,0,0,0,0,0,0,0,122,0,40,2,52,204,0,0,0,0,0,0,0,8842,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,147,0,6,0,0,0,1,0,0,0,0,0,0,1914,0,15844,9762,2601,765,339,91512,10500,114,104,71983,4503,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,71,37,8,78,2,0,177,52,0,0
GA,13159,75,39,0,50,40,0,7,0,0,0,0,0,0,0,239,0,26,5,5,2,0,0,0,0,0,0,0,4920,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,459,0,28,0,0,0,12,0,59,0,0,0,0,3183,0,10820,765,120,43,47,96617,63588,2543,213,50104,5049,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,76,42,51,66,0,0,270,5,0,0
GA,13161,3701,21215,0,10,3493,0,6630,8,0,0,0,0,0,0,28,0,282,119,154,220,0,0,0,0,0,0,3,2844,0,0,0,1,0,0,0,0,49,2,0,0,0,0,4,0,0,0,0,0,58,0,11571,0,0,0,20,0,35,0,287,0,0,0,78,1576,0,8043,3101,526,245,64,604,68329,668,22380,9020,46726,2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,15,0,3,0,286,0,0,0,0,0,0,0,0,0,3705,21230,12,3778,0,0,328,160,0,0
GA,13163,10185,10026,0,29,6195,198,7626,0,0,0,0,0,0,0,780,0,9397,643,294,247,0,138,0,0,0,0,10,8435,0,0,0,3,0,33,0,0,13,5,10,0,0,0,17,0,0,0,0,0,561,0,30928,0,1,0,1,0,367,0,2038,0,0,0,240,1090,0,13717,2906,599,125,958,46588,72186,4303,13324,35237,57373,1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,73,0,79,0,17,0,10,0,0,0,0,0,0,0,0,36,10212,10105,102,15645,36,0,10344,323,0,0
GA,13165,6083,9952,0,58,7829,8,7565,0,0,0,0,0,0,0,222,0,1380,193,13,382,0,0,0,0,0,0,0,6487,0,0,0,0,0,5,0,0,2,0,4,0,0,0,0,0,0,0,0,2,18,0,19689,0,0,0,0,0,85,0,1494,0,0,1,0,789,0,7374,2411,257,67,14,1060,41239,345,21524,8909,77940,1883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,5,0,0,0,0,0,0,0,0,0,6105,9964,58,9217,0,0,1636,21,0,0
GA,13167,1220,2789,0,72,2819,33,1450,0,0,0,0,0,0,0,291,0,2980,111,174,129,0,16,0,0,0,0,1,3859,0,0,0,0,0,1,0,0,6,1,1,0,0,0,4,0,0,0,0,0,283,0,21035,0,0,0,0,0,50,0,443,0,0,0,21,728,0,7534,828,131,43,56,19268,65865,3268,6502,22428,30528,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,17,0,98,0,10,0,0,0,0,0,0,0,0,1,1221,2806,79,5898,1,0,3296,272,0,0
GA,13169,47,102,0,6,95,5,23,0,1,0,0,0,0,0,103,0,81,85,1,2,0,0,0,0,0,0,0,3287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,659,0,13,0,0,0,10,0,122,0,0,0,0,2497,0,12640,1970,399,104,545,100007,79084,4971,266,42638,3287,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,49,105,7,176,0,0,189,2,0,0
GA,13171,529,296,0,1,40,0,0,0,0,0,0,0,0,0,651,0,637,42,1,56,0,0,0,0,0,0,0,4151,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,392,0,75,0,0,0,57,0,17,0,0,0,0,1367,0,6517,2163,484,184,50,41565,24608,206,716,31076,2757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,572,302,1,679,0,0,1337,3,0,0
GA,13173,917,7847,0,9,987,3,2953,68,1,0,0,0,0,0,11,0,71,45,57,101,0,0,0,0,0,0,3,1258,0,0,0,0,0,2,0,0,50,5,0,0,0,0,7,0,0,0,0,0,871,0,8046,0,1,0,4,0,47,0,1310,0,0,0,6,807,0,5583,740,89,32,93,215,33950,1010,8334,4134,45423,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,1,0,103,0,0,0,0,0,0,0,0,0,919,7855,9,1059,0,0,90,60,0,0
GA,13175,3965,5216,0,32,7607,63,2042,0,0,0,0,0,0,0,1672,0,8255,701,514,350,0,0,0,0,0,0,5,11363,0,0,0,0,0,191,0,0,7,14,0,0,0,0,102,4,0,0,0,1,334,0,48682,0,4,0,2,0,98,0,1267,0,0,0,19,2741,0,23609,5449,1272,649,774,43273,170626,6812,15151,52547,105559,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,19,0,0,0,0,0,0,0,0,34,0,413,0,43,0,6,0,0,0,0,0,0,0,0,0,4043,5629,66,15905,0,0,10433,576,0,0
GA,13177,16755,11824,0,205,1555,8,9540,1,5,0,0,0,0,0,5043,0,5544,54,16,15,0,0,0,0,0,0,0,874,0,0,0,0,0,0,0,0,1,99,0,0,0,0,4,0,0,0,0,0,405,0,39927,0,2,0,0,0,546,0,10435,0,0,0,0,2039,0,9291,3575,516,121,27,18312,42056,3200,454,10964,35440,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,127,0,665,0,115,0,2,0,0,0,0,0,0,0,0,0,16765,12489,332,7214,0,0,11386,134,0,0
GA,13179,789,193,0,3,785,1,56,0,0,0,0,0,0,0,18,0,19,155,0,38,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,4,0,2618,0,0,0,0,0,11,0,40,0,0,0,0,13456,0,16833,5799,2457,915,1253,238,109725,526,21272,8831,109675,48470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,0,0,0,0,0,0,0,0,0,789,193,3,805,0,0,37,1,0,0
GA,13181,73,28,0,1,46,3,11,0,0,0,0,0,0,0,40,0,24,2,5,6,0,0,0,0,0,0,2,3871,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,43,0,1071,0,0,0,0,0,9,0,66,0,0,0,17,28664,0,8006,803,127,23,157,38045,53392,235,607,28107,1382,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,83,28,2,70,0,0,75,5,0,0
GA,13183,1121,327,0,3,1171,2,122,9,0,0,0,0,0,0,10,0,75,13,0,42,0,0,0,0,0,0,0,1732,0,0,0,0,0,1,0,0,39,75,4,0,0,0,0,0,0,0,0,2,5,0,4258,0,0,0,0,0,23,0,158,0,0,0,0,1420,0,10988,1248,257,31,56,148,86386,303,32345,8937,102453,4567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,179,0,0,0,0,0,0,0,0,0,1121,328,3,1247,0,0,86,1,0,0
GA,13185,2715,9880,0,28,2515,3,4834,29,6,0,0,0,0,0,80,0,177,160,109,383,0,1,0,0,0,0,6,4979,0,0,0,0,0,2,0,0,72,18,2,2,0,0,148,7,0,0,0,0,516,0,32179,0,61,0,17,0,198,0,2317,0,0,0,28,3164,0,22641,9028,3518,2295,161,1763,83828,7146,14722,16053,94644,6213,0,0,0,0,0,2,0,0,0,0,3,11,0,3,3,0,0,5,0,0,7,12,0,0,0,0,0,0,0,0,3,0,37,0,11,0,59,0,0,0,0,0,0,0,0,0,2734,9917,31,2703,0,0,304,132,2,0
GA,13187,80,0,0,0,6,0,0,0,0,0,0,0,0,0,33,0,1,11,0,3,0,0,0,0,0,0,0,1279,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,589,0,9359,1208,338,110,89,136586,14533,687,309,16818,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,7,1,0,36,0,0,0
GA,13189,532,165,0,8,309,2,41,0,0,0,0,0,0,0,45,0,181,6,14,30,0,0,0,0,0,0,0,4828,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,56,0,4466,0,2,0,0,0,34,0,273,0,0,0,28,4816,0,9111,2464,690,248,409,45671,58507,1433,621,32295,2848,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,655,165,9,491,0,0,349,16,0,0
GA,13191,35,13,0,0,9,0,5,1,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,1,0,1,0,0,0,0,17459,0,8693,1356,265,68,1226,20,84699,10,15954,3908,75578,82255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,35,13,0,10,0,0,2,0,0,0
GA,13193,6912,10660,0,396,7507,204,6646,0,425,0,0,0,0,0,1944,0,5923,379,80,132,0,2,0,0,0,0,64,4596,0,0,0,9,0,64,0,0,11,1,0,1,0,0,2,0,0,0,0,33,5502,0,17716,0,3342,0,9,0,1881,0,9690,0,1,0,0,1208,0,7379,1751,378,138,157,48553,53837,6154,334,18930,34693,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,441,0,501,0,157,0,15,0,0,0,0,0,0,0,0,0,6932,11161,837,13587,0,0,8818,248,0,0
GA,13195,110,23,0,9,500,0,0,0,0,0,0,2,0,0,377,0,290,23,3,22,0,1,0,0,0,0,1,9960,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,101,0,0,0,0,0,1,0,2,0,0,0,0,1447,0,11348,4133,763,146,42,74290,16778,39,117,60768,1268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,114,23,53,799,12,0,714,3,0,0
GA,13197,796,713,0,19,1010,0,1592,0,0,0,0,0,0,0,645,0,577,493,115,10,0,0,0,0,0,0,0,5171,0,0,0,0,0,0,0,0,0,89,0,0,0,0,11,0,0,0,0,0,16,0,11984,0,26,0,0,0,86,0,389,0,0,0,0,860,0,6223,875,149,37,320,70577,81921,3622,3587,38995,4123,23,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,28,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,799,715,47,1614,0,0,1255,142,11,0
GA,13199,37,2,0,0,34,4,0,0,0,0,0,0,0,0,814,0,18,107,0,0,0,0,0,0,0,0,0,4478,0,0,0,0,0,59,0,0,6,0,0,0,0,0,0,0,0,0,0,0,125,0,478,0,389,0,0,0,1,0,1,0,0,0,0,2702,0,11848,3511,513,170,154,110965,103496,301,2379,70778,9906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,38,2,0,62,0,0,833,10,0,0
GA,13201,15985,27533,0,63,1720,3,28753,0,155,0,0,0,0,0,2015,0,934,33,358,81,0,0,0,0,0,0,0,3410,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,945,0,23760,0,1,0,6,0,165,0,1160,0,0,0,1,298,0,4660,1802,199,55,78,9101,26294,1299,1843,9063,18767,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,24,0,0,0,0,0,0,0,0,8,0,628,0,20,0,0,0,0,0,0,0,0,0,0,0,16080,28161,71,2674,0,0,3656,402,0,0
GA,13205,19723,46660,0,322,2988,4,31228,0,326,0,0,0,0,0,2562,0,2061,111,215,251,0,8,0,0,0,0,0,3586,0,0,0,5,0,0,0,0,0,50,0,3,0,0,10,0,0,0,0,28,833,0,39547,0,1,0,0,0,1773,0,17222,0,0,0,0,1005,0,12320,3548,462,202,50,12126,66415,6115,905,16968,35941,1948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,339,2,0,0,0,0,0,0,0,0,7,0,1001,0,5,0,29,0,0,0,0,0,0,0,0,0,20064,47661,329,5054,0,0,5970,222,0,0
GA,13207,164,83,0,4,99,13,24,0,4,0,0,0,0,0,600,0,221,11,0,207,0,0,0,0,0,0,0,4106,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,536,0,415,0,0,0,33,0,122,0,0,0,0,6439,0,12112,2163,684,157,406,102336,70208,2069,933,45869,4215,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,3,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,186,85,7,326,0,0,847,7,0,0
GA,13209,739,4472,0,174,2640,4,806,1,1,0,0,0,0,0,104,0,1635,77,374,86,0,0,0,0,0,0,1,2254,0,0,0,0,0,2,0,0,3,2,1,0,0,0,6,0,0,0,0,0,130,0,11359,0,0,0,2,0,167,0,333,0,0,0,25,1193,0,6260,1608,162,50,264,2897,54172,1273,13365,12420,37894,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,49,0,207,0,5,0,0,0,0,0,0,0,0,0,742,4521,175,4482,0,0,1791,582,0,0
GA,13211,384,298,0,152,357,2,13,0,0,0,0,0,0,0,1198,0,279,13,44,41,0,0,0,0,0,0,6,12861,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,78,0,2091,0,12,0,0,0,23,0,37,0,0,0,0,4369,0,10991,2160,477,164,94,79730,41408,764,167,63650,5025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,1,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,395,318,153,637,0,0,1508,46,0,0
