StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_051,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_233,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
GA,13045,1041,113,0,0,3121,28,73,0,0,0,0,0,0,0,181,0,281,43,4,36,0,0,0,0,0,0,1,19748,0,0,0,0,0,34,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2135,0,3195,0,10,0,0,0,4,0,219,0,0,0,0,22132,0,94905,53418,12391,5625,390,515309,285199,905,17393,406449,5021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,62,0,2,0,0,0,0,0,0,0,0,0,0,0,1113,175,0,3404,72,0,524,6,0,0
GA,13047,1637,4,0,52,1355,9,9,0,0,0,0,0,0,0,21,0,92,0,8,1,0,0,0,0,0,0,9,11529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,0,177,0,0,0,0,0,0,0,6,0,0,0,0,936,0,57345,27622,7936,2714,199,155295,32759,39943,7325,119589,435,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,4,52,1447,7,0,114,8,0,0
GA,13049,6524,1298,0,29,728,0,606,123,0,0,0,0,0,0,33,0,54,34,0,32,0,0,0,0,0,0,0,4698,0,0,0,4,0,0,0,0,164,5,16,0,0,0,0,0,0,0,0,0,3,0,4627,0,0,0,0,0,64,0,190,0,0,0,0,3297,0,67325,14539,2008,212,107,217,635501,1072,250132,62171,1159151,34273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3155,0,0,0,0,0,0,0,0,0,6526,1299,29,784,0,0,88,0,0,0
GA,13051,236,98,0,0,908,0,172,0,0,0,0,0,0,0,0,0,6,553,0,12,0,0,0,0,0,0,0,2872,0,0,0,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,11,0,4337,0,0,0,0,0,0,0,28,0,0,0,0,146934,0,135575,92004,43177,24433,11655,784,178645,858,26091,28929,239495,445396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,236,98,0,914,0,0,6,0,0,0
GA,13053,1117,358,0,0,1537,0,596,0,0,0,0,0,0,0,356,0,123,468,23,15,0,0,0,0,0,0,0,3395,0,0,0,0,0,11,0,0,0,77,0,0,0,0,0,0,0,0,0,0,23,0,20591,0,0,0,0,0,7,0,278,0,0,0,28,6836,0,38697,10304,4909,2160,1106,259632,235093,29850,22171,58164,25147,116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1124,358,10,1660,0,0,496,23,1,0
GA,13055,5586,1394,0,7,17565,80,1145,0,0,0,0,0,0,0,8,0,1139,0,0,11,0,0,0,0,0,0,8,32151,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,2704,0,0,0,0,0,0,0,64,0,0,0,0,2128,0,52249,10174,2045,825,66,399323,122782,80721,21544,147486,583,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5587,1395,7,18704,1,0,1148,0,0,0
GA,13057,210,33,0,28,135,234,0,0,0,0,0,0,0,0,20,0,6,5,0,0,0,0,0,0,0,0,0,4784,0,0,0,0,0,23,0,0,22,0,0,0,0,0,0,0,0,0,0,0,28,0,22,0,7,0,0,0,0,0,0,0,0,0,0,33237,0,172659,74037,18518,4910,1124,632826,160693,6281,2549,136047,668,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,33,28,141,1,0,29,0,0,0
GA,13059,181,79,0,9,83,0,0,0,0,0,0,2,0,0,389,0,932,26,2,12,0,1,0,0,0,0,0,6464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,190,0,0,0,0,0,2,0,1,0,0,0,0,2875,0,69793,41155,12909,4715,368,119747,30838,187,114,54245,4110,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,48,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,183,81,58,1015,3,0,1373,2,0,0
GA,13061,12131,16656,0,19,4367,2,46006,0,0,0,0,0,0,0,16679,0,1743,582,174,84,0,0,0,0,0,0,0,11391,0,0,0,0,0,2,0,0,0,1065,0,0,0,0,0,0,0,0,0,0,213,0,62509,0,0,0,0,0,179,0,2128,0,0,0,4,62835,0,13740,2414,280,33,83,110852,182058,14381,11076,21819,27159,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,276,0,39,0,2,0,0,0,0,0,0,0,0,0,0,0,12143,16695,295,6112,0,0,18749,176,0,0
GA,13063,7,6,0,0,25,1,0,0,0,0,0,0,0,0,59,0,0,39,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,355,0,10,0,0,0,0,0,1,0,0,0,0,5645,0,90909,100893,38363,29697,1149,61698,54546,190,558,28503,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,25,0,0,59,0,0,0
GA,13065,5674,5308,0,14,1572,7,1834,9,2,0,0,0,0,0,24,0,122,60,255,203,0,0,0,0,0,0,0,2444,0,0,0,126,0,1,0,0,829,6,0,9,0,0,3,1,0,0,0,0,64,0,34461,0,1,0,4,0,46,0,806,0,0,1,41,3127,0,93462,22719,1359,457,335,729,818176,2225,238649,52458,1054067,24715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,2,8,0,0,0,0,0,0,0,0,5,0,6,0,4,1,6167,0,0,0,0,0,0,0,0,0,5685,5314,19,1699,0,0,159,267,0,0
GA,13067,50,4,0,1,91,4,0,0,0,0,0,0,0,0,31,0,2,4,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,0,49,0,2,0,0,0,0,0,0,0,0,0,0,12155,0,287994,240381,74508,37044,993,158200,134319,276,561,43067,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51,4,1,94,0,0,34,1,0,0
GA,13069,25135,183520,0,708,17771,29,77413,1228,10,0,0,0,0,0,399,0,3026,2855,954,4919,0,3,0,0,0,0,379,38797,0,0,0,0,0,4,0,0,335,46,1,19,0,0,42,0,0,0,0,2,1272,0,157295,0,5,0,275,0,457,0,6253,0,0,0,579,12730,0,68548,19913,4439,2756,587,5871,468876,9774,106426,88833,397772,21249,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1392,0,0,0,0,0,0,0,0,7,0,556,0,60,1,1494,1,0,0,0,0,0,0,0,0,26528,184076,715,20858,0,0,3988,2406,0,0
GA,13071,41357,248552,0,1773,10170,28,94307,128,13,0,0,0,0,0,13494,0,3056,1324,356,918,0,11,0,0,0,0,2,36548,0,0,0,378,0,2,0,0,12,1071,0,324,0,0,1679,2,0,0,0,14,4920,0,173511,0,9,0,2,0,3156,0,25322,0,0,0,14,13290,0,64541,23330,5720,2899,535,50962,380911,29685,5238,102029,243489,13529,0,2,0,0,0,23,0,0,0,0,5,0,0,0,151,0,0,208,0,0,58,2,0,0,0,0,0,0,0,0,199,0,2420,0,10,0,140,28,0,0,0,0,0,0,0,0,41417,250972,1972,13236,0,0,19227,368,23,0
GA,13073,858,609,0,119,1139,9,176,11,0,0,0,0,0,0,207,0,425,53,82,138,0,1,0,0,0,0,4,11474,0,0,0,0,0,5,0,0,17,10,4,0,0,0,3,0,0,0,0,0,217,0,18400,0,0,0,0,0,109,0,517,0,0,0,216,55910,0,81294,50264,11651,3699,1940,204169,280115,4411,6331,117889,30559,2350,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,26,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,877,609,145,1567,0,0,676,86,0,0
GA,13075,11717,97189,0,798,7701,1,46727,378,1,0,0,0,0,0,706,0,345,310,93,825,0,2,0,0,0,0,139,11381,0,0,0,4,0,0,0,0,9,2307,0,89,0,0,222,16,0,0,0,1,10721,0,82068,0,50,0,14,0,468,0,3552,0,0,0,5,3424,0,29794,9772,3808,1528,240,10762,126650,9309,8289,34559,145199,8772,0,1,0,0,0,385,0,0,0,0,0,0,0,0,298,0,0,14,0,0,16,13,0,0,0,0,0,0,0,0,21,0,338,0,16,0,9,120,0,0,0,0,0,0,0,0,11746,97527,819,8062,0,0,1426,122,385,0
GA,13077,26,27,0,0,270,12,0,0,0,0,0,0,0,0,2547,0,73,589,1,0,0,0,0,0,0,0,0,10958,0,0,0,0,0,252,0,0,12,0,0,0,0,0,0,0,0,0,0,3,899,0,2096,0,234,0,0,0,0,0,8,0,0,0,0,19891,0,100409,57035,12721,5728,947,413093,358800,439,3693,257360,34996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,29,27,0,395,3,0,2620,53,0,0
GA,13079,1050,5780,0,46,3235,277,957,0,82,0,0,0,0,0,911,0,1397,158,21,114,0,5,0,0,0,0,58,7136,0,0,0,0,0,2757,0,0,1,1,0,0,0,0,5,0,0,0,0,20,7923,0,10721,0,9641,0,6,15,3475,0,12469,0,5,0,0,5972,0,33396,5293,795,192,2732,272461,294132,10586,4343,174592,65879,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,0,0,0,0,0,0,0,0,23,0,21,0,1,0,24,0,0,0,0,0,0,0,0,0,1107,5801,69,4633,0,0,2407,24,0,0
GA,13081,16192,165636,0,1793,6982,31,56201,0,0,0,0,0,0,0,5798,0,6598,483,822,184,0,53,0,0,0,0,0,15770,0,0,0,4,0,3,0,0,3,1268,0,12,0,0,134,0,0,0,0,9,2241,0,91123,0,14,0,0,0,2658,0,21365,0,0,0,0,18827,0,36820,17923,4146,2045,182,58445,136872,15507,631,41922,73969,4965,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,0,0,6,0,0,0,0,0,0,0,0,0,143,0,667,0,512,0,8,0,0,0,0,0,0,0,0,0,16198,166303,1936,14092,0,0,13212,1334,0,0
GA,13083,3646,31,0,0,6072,0,22,0,0,0,0,0,0,0,95,0,231,0,18,5,0,0,0,0,0,0,0,8322,0,0,0,0,0,0,0,0,1,19,0,17,0,0,0,0,0,0,0,0,124,0,455,0,0,0,0,0,0,0,6,0,0,0,0,1067,0,32273,8930,1401,364,1,305520,19090,29849,8558,74553,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,3656,31,0,6336,0,0,336,51,0,0
GA,13085,804,0,0,1,94,1,0,0,0,0,0,0,0,0,5,0,0,14,0,1,0,0,0,0,0,0,1,4683,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,1,0,0,0,0,0,0,0,0,8699,0,43702,8250,2283,1017,151,427448,58623,2016,1230,57281,80,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,0,1,94,1,0,14,0,0,0
GA,13087,78785,110134,0,5082,15690,33,143873,11,3555,0,0,0,0,0,8278,0,1832,1350,1114,365,0,31,0,0,0,0,1,16792,0,0,0,16,5,0,0,0,3,478,0,24,0,0,157,0,0,0,0,2,11399,0,198002,0,30,0,114,0,2028,0,15355,0,0,0,8,56547,0,59532,24156,5176,2034,475,40213,587334,21704,34523,86096,245597,13401,0,36,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,68,0,0,338,27,0,0,0,0,0,0,0,0,33,0,1315,0,128,0,52,0,0,0,0,0,0,0,0,0,79150,111449,5115,17650,0,0,11796,1269,0,0
GA,13089,29,2,0,0,23,0,0,0,0,0,0,0,0,0,5,0,1,11,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,53,0,10,0,0,0,0,0,0,0,0,0,0,7246,0,234437,179711,65434,39003,4412,107588,110653,351,474,26290,3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,24,0,0,10,0,0,0
GA,13091,8607,46003,0,767,23237,197,16081,9,0,0,0,0,0,0,4175,0,11311,5142,2215,379,0,4,0,0,0,0,4,23788,0,0,0,9,0,133,0,0,0,919,22,13,0,0,66,14,0,0,0,3,2598,0,148194,0,94,0,6,0,887,0,12597,0,0,0,4,9824,0,57922,11645,2119,813,977,69508,498122,14238,71429,134727,257789,7238,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,1,0,0,343,430,0,0,0,0,0,0,0,0,54,0,2849,0,429,0,476,0,0,0,0,0,0,0,0,0,9380,48852,821,34977,0,0,18732,3074,3,0
GA,13093,16514,301029,0,1949,20975,1576,79939,0,46,0,0,0,0,0,9408,0,38426,494,1069,235,0,1856,0,0,0,0,0,15843,0,0,0,1,0,582,0,0,4,255,0,7,0,0,130,2,0,0,0,1,3777,0,78434,0,241,0,0,0,2808,0,17191,0,7,0,1,3844,0,29050,10628,2448,730,230,83404,215727,15595,606,45395,126539,5200,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,306,0,0,0,0,0,0,0,0,0,2267,0,7733,0,263,0,4,0,0,0,0,0,0,0,0,0,16820,308762,4216,59664,0,0,58140,1332,1,0
GA,13095,13781,21888,0,11,2302,0,14278,0,29,0,0,0,0,0,4694,0,4242,32,145,35,0,5,0,0,0,0,0,2733,0,0,0,1,0,0,0,0,0,17,0,0,0,0,5,2,0,0,0,2,3741,0,99369,0,2,0,50,0,3676,0,68810,0,0,0,4,7859,0,87038,54527,18252,9872,197,76817,191345,14382,4060,56123,192255,9756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,49,0,843,0,18,0,2,0,0,0,0,0,0,0,0,0,13802,22731,60,6562,0,0,9848,164,0,0
GA,13097,102,4,0,2,244,20,0,0,0,0,0,0,0,0,79,0,16,5,0,0,0,0,0,0,0,0,0,2061,0,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,126,0,54,0,1,0,0,0,1,0,0,0,0,0,0,7072,0,76916,61273,14722,6974,1347,235219,95449,185,1707,71181,1477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,107,4,2,262,4,0,96,2,0,0
GA,13099,53035,125279,0,191,16222,10,165748,0,0,0,0,0,0,0,17672,0,9815,209,2214,388,0,0,0,0,0,0,0,23625,0,0,0,0,2,3,0,0,1,102,0,0,0,0,0,0,0,0,0,0,5854,0,176227,0,0,0,1,0,865,0,8224,0,0,0,16,13128,0,39536,9155,1672,622,192,162749,372124,21348,27810,70380,157627,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,376,0,0,0,0,0,0,0,0,0,238,0,2799,0,116,0,1,0,0,0,0,0,0,0,0,0,53411,128078,429,26153,0,0,30900,2330,0,0
GA,13101,2543,1343,0,179,675,2,895,19,3,0,0,0,0,0,11,0,48,169,114,822,0,0,0,0,0,0,5,3259,0,0,0,0,0,2,0,0,312,9,0,1,0,0,164,0,0,0,0,0,258,0,35780,0,3,0,8,0,44,0,688,0,0,0,15,799,0,39770,6177,208,48,75,812,419486,4984,122223,19717,540820,8314,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,0,5,0,158,1,0,0,0,0,0,0,0,0,2556,1345,179,728,0,0,61,132,0,0
GA,13103,20109,7439,0,9,27201,99,8261,0,0,0,0,0,0,0,1114,0,1894,649,0,970,0,0,0,0,0,0,0,12921,0,0,0,0,0,2,0,3,5,32,18,0,0,0,0,0,0,0,0,2,2276,0,54515,0,3,0,0,0,139,0,1668,0,0,0,0,10607,0,66285,19206,4304,1843,1099,1641,345092,2818,126744,55379,605146,9443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,134,0,0,0,0,0,0,0,0,0,20112,7441,9,29114,0,0,3013,19,0,0
GA,13105,3320,866,0,15,6113,2,116,0,0,0,0,0,0,0,2709,0,1635,321,32,47,0,81,0,0,0,0,0,43274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16,0,2717,0,1,0,0,0,12,0,56,0,0,0,2,64549,0,55216,14421,4050,1546,563,366183,237629,728,2776,258592,10029,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,75,0,0,0,0,0,0,0,0,38,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3421,869,53,7749,1,0,4411,107,0,0
GA,13107,20709,53095,0,53,44542,46,36282,1,1,0,0,2,0,0,811,0,8405,480,482,1000,0,2,0,0,0,0,8,39664,0,0,0,0,0,28,0,1,50,8,36,0,0,0,16,0,0,0,0,0,1771,0,174727,0,0,0,2,0,501,0,5333,0,0,3,87,8876,0,94238,25829,4354,1155,330,42290,557354,10319,256680,142254,440654,13774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,0,0,0,0,0,0,0,9,0,361,0,142,0,49,0,0,0,0,0,0,0,0,9,20759,53456,62,53098,11,0,9629,631,0,0
GA,13109,11634,13475,0,17,20452,16,6566,1,0,0,0,0,0,0,499,0,1532,429,11,480,0,0,0,0,0,0,3,15379,0,0,0,0,0,19,0,0,10,0,178,1,0,0,4,0,0,0,0,9,840,0,44273,0,0,0,0,0,305,0,2597,0,0,2,0,3507,0,33388,10059,2070,670,70,1865,123411,1137,48049,29541,160397,4876,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,0,12,1,38,0,0,0,0,0,0,0,0,0,11636,13484,18,21997,0,0,2042,23,0,0
GA,13111,1708,0,0,21,149,6,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,16708,0,0,0,0,0,3,0,0,183,0,0,0,0,0,0,1,0,0,0,0,4,0,25,0,0,9,2,0,0,0,0,0,0,0,0,13796,0,54053,5591,1441,416,776,892099,76148,9366,1457,51423,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768,0,21,152,7,0,59,0,0,0
GA,13113,12,6,0,0,38,1,0,0,0,0,0,0,0,0,308,0,1,160,0,0,0,0,0,0,0,0,0,3367,0,0,0,0,0,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,1041,0,35,0,0,0,0,0,14,0,0,0,0,14090,0,78494,52611,12695,5027,1148,137169,137155,144,1120,109895,17929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,6,0,41,0,0,311,2,0,0
GA,13115,16837,5688,0,127,23253,1519,80,0,0,0,0,0,0,0,274,0,3351,0,0,1,0,0,0,0,0,0,3,39364,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463,0,8583,0,0,0,0,0,0,0,56,0,0,0,0,23187,0,110950,46415,13676,6101,963,473338,273992,145982,42537,249370,4740,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16839,5689,127,26604,2,0,3626,0,0,0
GA,13117,121,0,0,4,63,0,0,0,0,0,0,0,0,0,119,0,2,18,0,10,0,0,0,0,0,0,3,6673,0,0,0,0,0,8,0,0,13,0,0,0,0,0,0,2,0,0,0,0,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,63600,0,115431,75342,18188,5859,1581,244305,59862,320,902,118968,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,4,65,20,0,128,0,0,0
GA,13119,2016,29,0,17,1800,0,1,0,0,0,0,231,0,0,622,0,933,86,42,85,0,7,0,0,0,0,0,26650,0,0,0,0,0,171,0,0,1,0,0,1,0,0,7,0,0,0,0,96,55,0,481,0,2,0,0,0,0,0,23,0,0,0,0,10536,0,48147,20072,6257,2005,265,306450,33642,164,532,297452,7524,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,32,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,32,50,2734,233,0,1622,42,0,0
GA,13121,70,11,0,4,162,24,0,0,0,0,0,0,0,0,61,0,24,3,0,0,0,0,0,0,0,0,0,1893,0,0,0,0,0,70,0,0,11,0,0,0,0,0,0,0,0,0,0,0,109,0,91,0,7,0,0,0,0,0,0,0,0,0,0,19190,0,348808,280176,121199,74585,1338,364556,226818,623,1403,93199,4095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,80,11,4,192,0,0,95,6,0,0
GA,13123,1002,1,0,9,108,5,0,0,0,0,0,0,0,0,7,0,2,0,0,1,0,0,0,0,0,0,0,14514,0,0,0,0,0,2,0,0,44,0,0,0,0,0,0,0,0,0,0,0,9,0,51,0,1,32,0,0,0,0,0,0,0,0,0,12603,0,65833,7511,2508,838,429,979055,81672,16555,2047,57644,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,1,9,110,33,0,75,0,0,0
GA,13125,815,3612,0,52,3297,7,2739,9,1,0,0,0,0,0,403,0,2457,28,73,110,0,17,0,0,0,0,0,7962,0,0,0,0,0,27,0,0,5,1,5,0,0,0,3,1,0,0,0,0,144,0,18467,0,2,0,0,0,156,0,969,0,0,0,29,1104,0,15237,1804,239,36,838,104108,138966,7325,2881,64616,36236,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,19,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1,878,3616,71,5756,1,0,2946,74,0,0
GA,13127,599,200,0,0,109,0,92,2,0,0,0,0,0,0,4,0,1,3,0,76,0,0,0,0,0,0,0,529,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1316,0,0,0,0,0,26,0,189,0,0,0,0,93799,0,86343,39108,13745,6918,11523,127,319938,62,79753,17122,299891,319996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,599,200,0,110,0,0,5,0,0,0
GA,13129,16032,310,0,150,19950,1091,3,0,0,0,0,0,0,0,24,0,276,3,0,1,0,4,0,0,0,0,9,38315,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,0,6216,0,0,0,0,0,0,0,5,0,0,0,0,8345,0,86972,23705,9296,5044,398,350529,131919,53181,22425,252361,1176,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16036,310,150,20226,3,0,301,0,0,0
GA,13131,42872,118356,0,753,15720,1,53398,2,105,0,0,0,0,0,4084,0,2655,527,901,620,0,9,0,0,0,0,0,24766,0,0,0,253,0,11,0,0,11,85,0,10,0,0,88,12,0,0,0,23,2883,0,136597,0,4,0,15,0,4133,0,32227,0,0,0,1,7244,0,50511,12558,1815,851,370,27344,318624,27875,24509,78669,317011,14256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,15,0,0,13,4,0,0,0,0,0,0,0,0,37,0,1543,0,202,0,194,0,0,0,0,0,0,0,0,0,42889,119899,790,18577,0,0,8332,1107,0,0
GA,13133,1061,209,0,148,734,14,49,0,0,0,0,0,0,0,1057,0,741,50,15,28,0,0,0,0,0,0,1,21153,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,17,0,3883,0,26,0,0,0,43,0,82,0,0,0,0,55711,0,60483,8775,1843,373,634,345986,425053,3844,1542,217438,16750,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,563,0,0,0,0,0,0,0,0,135,0,14,0,93,0,1,0,0,0,0,0,0,0,0,3,1652,223,283,1571,3,0,1975,671,0,0
