StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_063,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_087,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_234,Category_235,Category_236,Category_237,Category_238,Category_239,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
IN,18013,1611,0,0,0,1197,0,0,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,93,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3395,0,3594,195,105,20,2,171776,3500,2,566,16430,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611,0,0,1198,0,0,37,0,0,0
IN,18015,101728,0,0,1,71508,0,0,0,0,449,0,0,0,0,3318,0,38,0,1,0,0,0,0,0,0,0,478,217,0,0,1,1,0,0,0,0,0,0,0,0,0,25,0,0,5,41,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2114,0,12947,2023,442,165,169,28771,6,0,15,15177,309,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,101733,0,1,71551,0,0,3356,1,0,0
IN,18017,102434,0,0,0,73099,0,0,0,0,171,0,0,0,0,2418,0,38,12,4,0,0,0,0,0,0,0,1243,779,0,0,1,2,0,0,0,0,0,0,0,0,0,70,0,0,8,308,4,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857,0,17257,3863,1077,443,171,33101,31,0,67,26806,150,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,102438,0,0,73139,0,0,2458,4,0,0
IN,18019,13188,0,0,0,19479,0,0,4,0,24,0,0,0,0,97,0,982,0,11,0,0,0,0,0,0,0,369,366,0,0,2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,17,0,0,0,2,29,0,0,0,0,0,0,0,0,0,1952,0,16140,6776,3809,2446,573,110393,2235,9,42,61618,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,13191,0,0,20462,0,0,1081,11,0,0
IN,18021,57526,0,0,3,53852,0,0,0,0,4,0,0,0,0,175,0,335,0,0,0,0,0,0,0,0,0,222,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2256,0,12315,2691,519,248,33,68916,1991,1,24,28546,27,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,57530,0,3,54191,0,0,510,0,0,0
IN,18023,112236,0,0,2,99145,0,0,0,0,92,0,0,0,0,1378,0,147,0,0,0,0,0,0,0,0,0,338,218,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,12,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,14517,3202,1052,378,43,14845,5,0,17,11385,53,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,112237,0,2,99293,0,0,1525,0,0,0
IN,18025,2017,0,0,0,1492,0,0,0,0,120,0,0,0,0,4,0,110,0,0,0,0,0,0,0,0,0,1,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078,0,7582,688,164,48,796,134367,3446,21,286,43564,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,1602,0,0,114,0,0,0
IN,18027,89751,0,0,54,56445,0,0,0,8,920,0,0,0,0,37,0,1652,0,5,0,0,0,0,0,0,0,160,1177,0,0,0,1,0,0,0,0,354,0,0,0,0,252,0,0,4,1,0,0,48,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5158,0,16372,2156,785,332,89,50207,283,0,9,52821,80,238,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,1,0,0,89965,0,54,58294,0,0,1706,5,21,0
IN,18029,5125,0,0,0,5785,0,0,5,0,1,0,0,0,0,76,0,105,0,0,0,0,0,0,0,0,0,84,251,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2113,0,10582,2429,1409,508,26,101667,4034,14,588,61741,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5125,0,0,5890,0,0,181,0,0,0
IN,18031,73154,0,0,0,71421,0,0,1,0,6,0,0,0,0,1080,0,973,0,46,0,0,0,0,0,0,0,690,467,0,0,3,0,1,0,0,0,0,0,0,0,0,18,0,0,0,4,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,855,0,11967,3447,1049,391,205,42847,16,0,7,30207,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,1,0,0,0,0,73247,0,0,72483,0,0,2057,46,0,0
IN,18033,37452,0,0,0,64349,0,0,1,1,0,0,0,0,0,4299,0,32,0,73,0,0,0,0,0,0,0,1305,142,0,0,20,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843,0,13626,4826,1263,805,62,28430,99,1,651,62992,10163,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37452,0,0,64381,0,0,4331,73,0,0
IN,18035,70689,0,0,0,81060,0,0,4,0,204,0,0,0,0,1425,0,120,0,40,0,0,0,0,0,0,0,453,366,0,0,90,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,0,22051,11724,3025,1426,107,23826,15,0,36,33562,76,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70689,0,0,81180,0,0,1545,40,0,0
IN,18037,47979,0,0,9,34329,0,0,0,10,9,1,0,0,0,24,0,1619,0,1,0,0,0,0,0,0,0,49,1610,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,4,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4125,0,15848,2740,1220,674,55,100867,1031,0,276,65920,21,66,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,47983,0,9,35950,0,0,1645,1,2,0
IN,18039,57540,0,0,1,45199,0,0,0,19,4,2,0,0,0,1061,0,62,5,1,0,1,0,0,0,0,0,2152,283,0,0,39,3,0,0,0,0,1,0,0,0,0,121,0,0,9,1,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651,0,36464,26507,8686,6239,539,16489,428,8,398,70377,23898,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,57542,0,1,45263,0,0,1123,1,0,0
IN,18041,33758,0,0,0,30688,0,0,0,0,1,0,0,0,0,748,0,317,0,10,0,0,0,0,0,0,0,414,685,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,7018,2003,680,291,11,38838,26,0,7,21745,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33758,0,0,31005,0,0,1065,10,0,0
IN,18043,1382,0,0,0,1710,0,0,0,0,36,0,0,0,0,10,0,24,0,0,0,0,0,0,0,0,0,27,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,7145,3511,1769,664,84,48346,350,1,9,29409,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,0,0,1734,0,0,34,0,0,0
IN,18045,90025,0,0,0,73128,0,0,0,0,7,0,0,0,0,508,0,83,0,0,0,0,0,0,0,0,0,544,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1712,0,13266,2525,363,153,71,49798,16,0,1,21176,600,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,349,0,0,0,0,0,0,0,0,0,0,90374,0,1,73560,0,0,592,0,0,0
IN,18047,30643,0,0,0,29706,0,0,1,0,2,0,0,0,0,540,0,222,0,7,0,0,0,0,0,0,0,435,844,0,0,2,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4133,0,10018,1255,476,160,21,128324,544,31,58,42872,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30701,0,0,29928,0,0,820,7,0,0
IN,18049,99455,0,0,0,61631,0,0,0,0,248,1,0,0,0,1617,0,29,0,0,0,1,0,0,0,0,0,2198,338,0,0,2,139,0,0,0,0,20,0,0,0,0,18,0,0,13,10,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2065,0,14620,2417,393,211,103,27965,183,0,103,22257,1070,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,99458,0,0,61663,0,0,1646,0,0,0
IN,18051,110951,0,0,1788,66696,0,0,0,50,8,20,0,0,0,194,0,9559,0,2,0,0,0,0,0,0,0,1030,1496,0,0,1,43,0,0,0,0,594,0,0,0,0,15,0,0,5,4,146,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10503,0,21337,3650,1634,1001,170,52382,157,0,25,33191,1351,139,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,157,0,0,0,0,0,1,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,111129,0,1789,76415,0,0,9772,2,669,0
IN,18053,78805,0,0,0,99532,0,0,0,0,64,0,0,0,0,2078,0,43,0,5,0,0,0,0,0,0,0,891,99,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,0,21912,8210,1854,1066,165,24335,20,0,244,24040,56,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78805,0,0,99576,0,0,2121,6,0,0
IN,18055,47207,0,0,25,45698,0,0,0,0,103,1,0,0,0,74,0,196,0,1,0,0,0,0,0,0,0,224,1461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7187,0,15488,1869,584,249,58,159001,2382,2,58,66958,19,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,47350,0,25,46035,0,0,272,1,0,0
IN,18057,58709,0,0,5,62502,0,0,0,2,1,0,0,0,0,1371,0,245,0,13,0,0,0,0,0,0,0,446,292,0,0,1,0,0,0,0,0,1,0,0,0,0,57,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5161,0,43311,21979,6115,1994,173,18639,18,0,68,36226,64,159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,58710,0,5,62749,0,0,1616,14,0,0
IN,18059,65051,0,0,0,64144,0,0,0,0,1,0,0,0,0,1705,0,250,0,5,0,0,0,0,0,0,0,818,267,0,0,1,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,17558,6382,1476,475,27,13112,2,0,10,24254,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65051,0,0,64394,0,0,1955,5,0,0
IN,18061,16947,0,0,0,18160,0,0,0,0,1136,0,0,0,0,200,0,834,0,0,0,0,0,0,0,0,0,69,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536,0,12504,1188,521,145,525,152826,4911,25,75,97810,31,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17005,0,0,18995,0,0,1091,0,0,0
IN,18063,74268,0,0,29,65593,0,0,0,0,10,1,0,0,0,427,0,1290,0,1,0,0,0,0,0,0,0,728,794,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,1,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,23246,11136,3430,1513,226,27980,18,0,16,49812,7,50,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,74270,0,29,66885,0,0,1717,1,1,0
IN,18065,73926,0,0,0,82812,0,0,4,0,7,0,0,0,0,1908,0,443,0,19,0,0,0,0,0,0,0,926,806,0,0,43,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,17323,5170,1454,454,37,24837,5,0,21,40522,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73927,0,0,83256,0,0,2351,19,0,0
IN,18067,63059,0,0,2,65924,0,0,0,0,36,0,0,0,0,1311,0,189,0,8,0,0,0,0,0,0,0,471,160,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,0,14791,8405,2711,1566,70,11955,3,0,56,16142,122,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63060,0,2,66113,0,0,1501,8,0,0
IN,18069,65006,0,0,3,90916,0,0,0,0,463,0,0,0,0,4030,0,67,0,4,0,0,0,0,0,0,0,1455,213,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,40,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4004,0,18863,4268,1010,423,111,33167,15,0,345,23355,70,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65006,0,3,90983,0,0,4097,4,0,0
IN,18071,56589,0,0,8,61616,0,0,0,2,2,0,0,0,0,218,0,558,0,1,0,0,0,0,0,0,0,386,835,0,0,0,0,0,0,0,0,28,0,0,0,0,40,0,0,0,1,12,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4519,0,17827,3448,1509,556,89,125259,1656,0,674,52208,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0,2,0,0,0,0,57250,0,8,62831,0,0,780,1,0,0
IN,18073,169832,0,0,0,90201,0,0,0,0,1897,0,0,0,0,1229,0,27,1,1,0,1,0,0,0,0,0,775,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,15,32,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1559,0,8689,13146,1333,655,384,38626,48,0,43,28912,924,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,169862,0,4,90258,0,0,1260,1,0,0
IN,18075,76856,0,0,2,85163,0,0,0,0,249,0,0,0,0,9388,0,105,0,302,0,0,0,0,0,0,0,1326,327,0,0,300,0,0,0,0,0,1,0,0,0,0,164,0,0,0,3,1,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,471,0,14612,2464,502,250,85,24681,2,0,20,28396,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76857,0,2,85269,0,0,9494,303,0,0
IN,18077,15296,0,0,0,26732,0,0,47,0,1,0,0,0,0,139,0,241,0,7,0,0,0,0,0,0,0,300,698,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,4,2,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1307,0,9124,1703,811,389,67,124247,5119,7,232,45746,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,15310,0,0,26987,0,0,380,7,0,0
IN,18079,33701,0,0,0,39803,0,0,1,0,1,0,0,0,0,146,0,171,0,1,0,0,0,0,0,0,0,262,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1361,0,10439,1710,613,285,60,112116,937,3,138,39777,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,33705,0,0,39976,0,0,319,1,0,0
IN,18081,52108,0,0,0,42088,0,0,0,0,0,0,5,0,0,426,0,298,0,5,0,0,0,0,0,0,0,814,352,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,0,20204,11791,3788,1220,61,34317,64,1,70,36232,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,52108,0,0,42386,5,0,724,5,0,0
IN,18083,119355,0,0,447,99946,0,0,0,27,162,1,0,0,0,81,0,5917,0,0,0,0,0,0,0,0,0,188,1275,0,0,0,420,0,0,0,0,1037,0,0,0,0,4,0,0,6,7,17,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7741,0,20902,3888,1416,734,350,40952,125,0,12,27585,604,229,0,0,0,13,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,324,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,120232,0,447,106738,0,0,6000,0,615,0
IN,18085,105461,0,0,5,83418,0,0,0,1,258,232,0,0,0,2523,0,21,2,31,0,0,0,0,0,0,0,2782,1204,0,0,92,2,0,0,0,0,0,0,0,0,0,361,0,0,20,12,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12042,0,25500,6954,1528,896,180,45883,165,0,463,56042,5896,2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,105465,0,5,83443,0,0,2544,31,0,0
IN,18087,47333,0,0,0,32641,0,0,0,0,1,1,0,0,0,1095,0,171,0,14,0,0,0,0,0,0,0,1893,31,0,0,66,62,0,0,0,0,0,0,0,0,0,12,0,0,1,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5064,0,10872,6468,1319,565,26,11668,244,4,420,88617,38412,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47333,0,0,32812,0,0,1266,14,0,0
IN,18089,63864,0,0,0,45037,0,0,0,0,3,0,0,0,0,878,0,3,0,1,0,0,0,0,0,0,0,366,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,219,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6942,0,19596,56917,23394,14651,558,40838,2,0,308,46145,2435,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,63872,0,5,45048,0,0,886,1,0,0
IN,18091,119523,0,0,1,74262,0,0,0,0,105,6,0,0,0,4397,0,421,4,0,0,2,0,0,0,0,0,1808,423,0,0,224,4,0,0,0,0,2,0,0,0,0,175,0,0,885,2,2,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4779,0,16564,16494,5288,1877,238,84604,239,0,16,51150,2525,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,119524,0,1,74684,0,0,4818,0,0,0
IN,18093,13939,0,0,1,14595,0,0,0,4,0,0,0,0,0,99,0,66,0,3,0,0,0,0,0,0,0,265,2686,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,1,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2254,0,15218,2292,1110,375,241,141424,968,6,1320,92252,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,14042,0,1,14763,0,0,166,3,0,0
IN,18095,89836,0,0,0,95789,0,0,0,0,0,0,0,0,0,887,0,140,0,22,0,0,0,0,0,0,0,375,279,0,0,2,0,0,0,0,0,0,0,0,0,0,371,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,0,27558,13811,3554,1564,72,20884,5,0,66,32971,101,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89837,0,0,95929,0,0,1028,22,0,0
IN,18097,9610,0,0,83,8786,0,0,0,1,1,0,0,0,0,244,0,37,0,4,0,0,0,0,0,0,0,121,135,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,1,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6759,0,63550,73833,33708,16462,120,23767,33,0,16,20434,46,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,35,0,1,0,0,9612,0,83,8825,0,0,281,4,0,0
IN,18099,96659,0,0,1,67919,0,0,0,0,83,4,0,0,0,2063,0,38,1,4,0,1,0,0,0,0,0,2682,1567,0,0,69,160,0,0,0,0,0,0,0,0,0,19,0,0,19,2,3,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3798,0,19647,5507,1059,607,90,43714,287,0,183,36142,4778,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,96662,0,1,67960,0,0,2101,4,0,0
IN,18101,16717,0,0,0,10162,0,0,0,2,4,1,0,0,0,8,0,218,0,0,0,0,0,0,0,0,0,22,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291,0,6637,656,268,89,80,155924,1080,0,361,22886,24,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16718,0,0,10380,0,0,227,0,0,0
IN,18103,67017,0,0,2,85788,0,0,0,0,284,0,0,0,0,3607,0,175,0,1,0,1,0,0,0,0,0,1707,406,0,0,2,0,0,0,0,0,0,0,0,0,0,47,0,0,4,11,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745,0,18179,4284,1061,552,164,29687,26,0,480,25571,139,205,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,2,0,2,12,0,0,271,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,45,0,0,67031,0,2,85965,0,0,3794,1,0,0
IN,18105,4723,0,0,1,5579,0,0,0,0,1,0,0,0,0,47,0,35,0,0,0,0,0,0,0,0,0,127,939,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11661,0,12216,4928,2310,729,313,168926,1216,1,663,48798,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4725,0,1,5616,0,0,82,0,0,0
