StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_036,Category_037,Category_038,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_052,Category_053,Category_054,Category_056,Category_057,Category_058,Category_059,Category_061,Category_063,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_075,Category_076,Category_082,Category_087,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_210,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Barley_all,Canteloupe_all,Corn_all,Cotton_all,Lettuce_all,Oats_all,Sorghum_all,Soybeans_all,Wheat_Durum_all,Wheat_Winter_all
ID,16085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35927,51,4010,1808,309,29,167,608,1578722,0,477092,281614,6962,1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0
ID,16087,1544,0,0,0,0,0,0,0,10,0,566,0,877,4462,62,0,0,286,0,0,95,0,0,10,19403,0,0,910,201,16,0,0,0,9,0,1838,25,129,0,1,57,2,138,560,12,0,0,3,0,0,0,0,0,0,0,0,0,11509,0,7174,2006,514,5,2,46,131729,1,557639,200683,64,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,0,1544,0,0,286,0,0,0,4462
IL,17001,118593,0,0,2,80255,0,0,0,0,0,3,0,0,9600,0,687,0,57,4,0,0,0,0,0,701,0,0,0,9,4,2,0,0,123,0,0,0,0,0,0,0,87,0,112,46,0,0,0,0,0,0,0,0,0,0,165,0,10014,0,23082,24468,6832,1355,286,140433,15,1,1,126750,13172,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,118593,0,0,57,2,80942,0,10287
IL,17003,13295,0,501,19,25865,0,0,0,0,0,0,0,0,133,0,4078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,198,22,0,0,0,0,0,0,0,0,0,0,1972,0,13036,0,8314,2720,572,126,277,68899,22,1,0,11180,8989,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13295,0,0,0,19,29943,0,4211
IL,17005,52510,0,0,305,43504,0,0,0,0,0,0,0,0,936,0,21804,0,2,0,0,0,0,0,0,435,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,116,0,2,138,0,1,0,0,0,0,0,0,0,0,2,0,2113,0,17391,4872,436,81,24,58847,2,0,0,40682,687,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52510,0,0,2,305,65308,0,22740
IL,17007,80596,0,0,2,28748,1,0,0,0,0,0,0,2,4491,0,8,7,81,0,0,0,0,0,0,1300,0,0,0,11,1,288,0,0,55,0,0,0,5,0,0,0,1,0,424,29,0,0,0,0,0,0,0,0,0,0,24,0,593,0,13096,9291,1851,640,296,13492,7,0,6,24632,375,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80596,0,0,81,2,28756,0,4499
IL,17009,32774,0,0,2,16468,0,0,0,0,0,0,0,0,1968,0,38,1,18,0,0,0,0,0,0,339,0,0,0,1,2,0,0,0,9,0,0,0,0,0,0,0,10,0,3,46,0,0,0,0,0,0,0,0,0,0,1323,0,1769,0,6378,5231,494,57,94,89407,2,0,0,37214,2088,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32774,0,0,18,2,16506,0,2006
IL,17011,299640,0,0,1,103979,2,0,0,0,0,0,0,11,3495,0,64,2,89,0,0,0,0,0,0,1078,0,0,0,15,2,4,0,0,335,0,0,0,201,0,0,0,2,0,80,21,0,0,0,0,0,0,0,0,0,0,398,0,4567,0,33380,11541,2276,498,88,56280,4,0,0,33073,7062,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299640,0,0,89,1,104043,0,3559
IL,17013,16923,0,0,7,7702,0,0,0,0,0,0,0,0,322,0,1017,0,1,0,0,0,0,0,0,58,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,18,0,53,5,0,1,0,0,0,0,0,0,0,0,40,0,19651,0,8006,1383,91,26,9,78167,1,0,0,28223,16386,3443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16923,0,0,1,7,8719,0,1339
IL,17015,128444,0,0,2,31371,2,0,0,0,0,0,0,0,1180,0,0,6,17,0,0,0,0,0,0,1008,0,0,0,422,449,2,0,0,413,0,0,0,2,0,0,0,0,0,53,11,0,0,0,0,0,0,0,0,0,0,46,0,12907,0,16589,6137,860,217,103,39616,26,0,30,51455,4773,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128444,0,0,17,2,31371,0,1180
IL,17017,84885,0,0,7,41654,3,0,0,0,0,1,0,0,3043,0,129,14,2,0,0,0,0,0,0,315,0,0,0,15,15,1,0,0,198,0,0,0,0,0,0,0,5,0,31,87,0,0,0,0,0,0,0,0,0,0,2434,0,5625,0,9941,7182,1252,277,38,45316,174,0,0,23880,12533,6530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84885,0,0,2,7,41783,0,3172
IL,17019,309415,0,0,0,199391,2,0,0,0,0,0,0,0,3078,0,601,0,103,0,0,0,0,0,0,246,0,0,0,22,1,10,0,0,8,0,0,0,2,0,0,0,0,0,49,12,0,0,0,0,0,0,0,0,0,0,331,0,1368,0,44446,35281,6707,2037,316,13115,0,0,2,21054,827,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309415,0,0,103,0,199992,0,3679
IL,17021,233526,0,0,27,107968,164,0,0,0,0,0,0,1,2204,0,664,0,19,0,0,0,0,0,0,391,0,0,0,3,9,0,0,0,136,0,0,0,1,0,0,0,40,0,10,340,0,0,0,0,0,0,0,0,0,0,21,0,4085,0,31852,11902,1255,346,217,29984,0,0,0,29915,2976,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233526,0,0,19,27,108632,0,2868
IL,17023,94141,0,0,357,75400,1,0,0,0,0,0,0,1,960,0,2225,0,3,0,0,0,0,0,0,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,91,31,0,0,0,0,0,0,0,0,0,0,9,0,3534,0,25456,5650,532,93,256,86782,0,0,0,27172,426,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94141,0,0,3,357,77625,0,3185
IL,17025,70581,0,0,1215,71283,0,0,2,0,0,0,0,0,300,0,12761,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,36,0,2,217,0,0,0,0,0,0,0,0,0,0,2,0,670,0,22585,3255,438,109,14,68752,0,0,0,46197,2047,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70581,0,0,0,1215,84044,0,13061
IL,17027,74212,0,0,565,53172,1,0,0,0,0,0,0,0,765,0,30798,1,0,0,0,0,0,0,0,2629,0,0,0,2,1,1,0,0,12,0,0,0,0,0,0,0,67,0,2,30,0,0,0,0,0,0,0,0,0,0,15,0,20564,0,22779,10309,1791,325,87,38583,7,0,0,46597,18290,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74212,0,0,0,565,83970,0,31563
IL,17029,126226,0,0,14,89989,2,0,1,0,0,0,0,0,1654,0,435,0,2,0,0,0,0,0,0,355,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,46,0,4,132,0,0,0,0,0,0,0,0,0,0,10,0,1612,0,23575,13121,2102,584,123,43136,2,0,0,23079,246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126226,0,0,2,14,90424,0,2089
IL,17031,4661,0,0,0,3719,0,0,0,0,0,0,0,5,351,0,6,6,51,0,0,0,0,0,0,8,0,0,0,0,1,46,0,0,9,0,0,0,1,0,0,0,2,0,125,30,0,0,0,0,0,0,0,0,0,0,7,0,11447,0,54743,223961,159210,78026,1066,55979,2,0,336,18464,124,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4661,0,0,51,0,3725,0,357
IL,17033,80774,0,0,711,65383,0,0,0,0,0,0,0,0,656,0,4896,0,3,0,0,0,0,0,0,103,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,208,58,0,0,0,0,0,0,0,0,0,0,11,0,3441,0,24632,4003,593,228,53,70206,0,0,0,27985,1350,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80774,0,0,3,711,70279,0,5552
IL,17035,66644,0,0,29,57939,3,0,0,0,0,0,0,0,1324,0,1355,0,0,0,0,0,0,0,0,379,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,10,78,0,0,0,0,0,0,0,0,0,0,1,0,1288,0,18094,3276,182,31,32,46723,2,0,0,24595,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66644,0,0,0,29,59294,0,2679
IL,17037,234524,0,0,0,78315,0,0,0,0,0,1,0,3,5372,0,12,8,1093,0,0,0,0,0,0,1619,0,0,0,2,5,815,0,0,424,0,0,0,352,0,0,0,1,0,616,7,0,0,0,0,0,0,0,0,0,0,69,0,836,0,26870,17591,4047,1148,578,13184,3,0,2,18485,151,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,234524,0,0,1093,0,78327,0,5384
IL,17039,119042,0,0,3,76077,0,0,0,0,0,0,0,0,189,0,12,0,29,0,0,0,0,0,0,224,0,0,0,3,0,7,0,0,7,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,135,0,5355,0,13942,6856,1120,270,92,19263,0,0,0,16517,119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119042,0,0,29,3,76089,0,201
IL,17041,126477,0,0,0,88114,1,0,0,0,0,0,0,0,617,0,266,0,69,0,0,0,0,0,0,448,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,15,0,2,36,0,0,0,0,0,0,0,0,0,0,33,0,528,0,17730,9895,1074,340,170,8533,0,0,0,12164,620,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126477,0,0,69,0,88380,0,883
IL,17043,2853,0,0,0,1005,0,0,0,0,0,0,0,3,246,0,2,0,8,0,0,0,0,0,0,11,0,0,0,0,0,22,0,0,2,0,0,0,0,0,0,0,0,0,81,19,0,0,0,0,0,0,0,0,0,0,6,0,2999,0,30289,97458,35773,13756,280,18710,1,0,39,11728,34,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2853,0,0,8,0,1007,0,248
IL,17045,175123,0,0,21,122794,1,0,0,0,0,0,0,0,967,0,422,0,5,0,0,0,0,0,0,81,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,5,31,0,0,0,0,0,0,0,0,0,0,5,0,532,0,28670,6839,536,154,40,40548,0,0,0,22693,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175123,0,0,5,21,123216,0,1389
IL,17047,35945,0,0,556,31279,0,0,0,0,0,0,0,0,90,0,5886,0,3,0,0,0,0,0,0,46,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,15,0,2,67,0,0,0,0,0,0,0,0,0,0,14,0,319,0,11133,1807,188,66,1,22483,2,0,0,31101,1473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35945,0,0,3,556,37165,0,5976
IL,17049,72773,0,0,325,71359,3,0,0,0,0,0,0,0,1284,0,9244,0,3,0,0,0,0,0,0,629,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,23,0,33,133,0,0,0,0,0,0,0,0,0,0,6,0,1132,0,26334,6471,1304,550,106,74242,7,0,1,41127,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72773,0,0,3,325,80603,0,10528
IL,17051,95334,0,0,616,93131,51,0,0,0,0,0,0,0,916,0,18288,1,0,0,0,0,0,0,0,367,0,0,0,0,2,0,0,0,33,0,0,0,0,0,0,0,128,0,5,212,0,0,0,0,0,0,0,0,0,0,24,0,7276,0,32675,5718,739,177,51,139276,5,0,0,66390,2154,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95334,0,0,0,616,111419,0,19204
IL,17053,159593,0,0,0,103330,1,0,0,0,0,0,0,0,3938,0,185,0,46,0,0,0,0,0,0,88,0,0,0,3,0,26,0,0,5,0,0,0,0,0,0,0,1,0,2,11,0,0,0,0,0,0,0,0,0,0,768,0,449,0,20060,9872,754,224,36,2921,0,0,0,8972,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159593,0,0,46,0,103515,0,4123
IL,17055,32107,0,0,399,38489,0,0,0,0,0,0,0,0,136,0,9907,0,1,0,0,0,0,0,0,69,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,14,0,19,19,0,0,0,0,0,0,0,0,0,0,432,0,14851,0,19294,9781,1389,231,33,66332,51,0,0,75479,6130,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32107,0,0,1,399,48396,0,10043
IL,17057,128731,0,0,3,82944,0,0,0,0,0,2,0,2,2326,0,48,1,47,0,0,0,0,0,0,647,0,0,0,27,9,4,0,0,400,0,0,0,0,0,0,0,2,0,13,77,0,0,0,0,0,0,0,0,0,0,947,0,17657,0,24990,19056,1948,332,84,199652,9,0,2,75341,7267,2313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,128731,0,0,47,3,82992,0,2374
IL,17059,68801,0,1,442,45463,0,0,2,0,0,0,0,0,318,0,5243,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,11,0,40,48,0,0,0,0,0,0,0,0,0,0,77,0,4378,0,12005,2515,178,53,479,48167,1100,0,0,15136,5275,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68801,0,0,0,442,50706,0,5561
IL,17061,114782,0,0,5,59250,1,0,0,0,0,0,0,0,2102,0,1899,1,5,0,0,0,0,0,0,434,0,0,0,2,1,0,0,0,29,0,0,0,0,0,0,0,152,0,9,19,0,0,0,0,0,0,0,0,0,0,132,0,2542,0,17581,5820,512,105,49,86470,0,1,1,50376,6914,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114782,0,0,5,5,61149,0,4001
IL,17063,119867,0,0,4,64994,0,0,0,0,0,0,0,0,1045,0,86,0,195,0,0,0,0,0,0,125,0,0,0,1,2,9,0,0,17,0,0,0,0,0,0,0,0,0,208,6,0,0,0,0,0,0,0,0,0,0,677,0,8871,0,19814,11120,2249,1026,471,25210,2,0,2,17860,1545,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119867,0,0,195,4,65080,0,1131
IL,17065,58212,0,0,1683,56630,0,0,0,0,0,0,0,0,112,0,12751,0,1,0,0,0,0,0,0,40,0,0,0,0,4,0,0,0,34,0,0,0,0,0,0,0,27,0,5,130,0,0,0,0,0,0,0,0,0,0,164,0,879,0,19211,3437,164,30,8,61775,28,0,0,63383,226,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58212,0,0,1,1683,69381,0,12863
IL,17067,148039,0,0,0,109195,0,0,0,0,0,0,0,0,8519,0,525,0,35,0,0,0,0,0,0,592,0,0,0,4,0,4,0,0,43,0,0,0,1,0,0,0,14,0,12,129,0,0,0,0,0,0,0,0,0,0,680,0,12906,0,19903,20239,2280,289,159,104847,7,2,7,88314,4288,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148039,0,0,35,0,109720,0,9044
IL,17069,2425,0,0,8,2007,0,0,0,0,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,0,0,0,0,9,0,2902,0,4853,767,98,18,474,78564,3210,0,0,20034,538,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425,0,0,0,8,2026,0,24
IL,17071,89740,0,1,5,48482,0,0,0,0,0,0,0,0,2367,0,136,17,75,1,0,0,0,0,0,629,0,0,0,4,12,2,0,0,629,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,390,0,10006,0,11370,7465,685,53,161,43199,646,0,0,27632,8282,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89740,0,0,75,5,48618,0,2503
IL,17073,243221,0,0,1,134110,0,0,0,0,0,92,0,0,1667,0,49,4,170,0,0,0,0,0,0,902,0,0,0,188,12,51,0,0,159,0,0,0,8,0,0,0,3,0,9,27,0,0,0,0,0,0,0,0,0,0,465,0,2496,0,32393,16110,3303,752,135,38945,16,0,0,50625,2288,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,243221,0,0,170,1,134159,0,1716
IL,17075,379459,0,0,0,199708,0,0,0,0,0,0,0,0,7911,0,600,0,107,0,0,0,0,0,0,536,0,0,0,2,4,80,0,0,25,0,0,0,0,0,0,0,69,0,5,33,0,0,0,0,0,0,0,0,0,0,4594,0,1994,0,49790,17963,1617,240,162,23049,2,0,11,25273,2372,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379459,0,0,107,0,200308,0,8511
IL,17077,26674,0,1,2541,47761,2,0,0,0,0,0,0,0,148,0,11211,0,0,0,0,0,0,0,0,165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,0,44,8,0,0,0,0,0,0,0,0,0,0,1034,0,12541,0,21590,11243,1324,193,250,155484,277,0,0,79044,13023,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26674,0,0,0,2541,58972,0,11359
IL,17079,97857,0,0,511,91616,2,0,0,0,0,0,0,0,518,0,6643,0,6,0,0,0,0,0,0,133,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,14,69,0,0,0,0,0,0,0,0,0,0,5,0,3782,0,24973,2315,283,67,26,55954,0,0,0,33785,160,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97857,0,0,6,511,98259,0,7161
IL,17081,39040,0,0,1820,46772,0,0,0,0,0,0,0,0,285,0,13419,0,0,0,0,0,0,0,0,139,0,0,0,1,1,1,0,0,13,0,0,0,0,0,0,0,46,0,5,103,0,0,0,0,0,0,0,0,0,0,13,0,12898,0,28022,9532,1595,537,54,107415,11,0,1,106765,4880,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39040,0,0,0,1820,60191,0,13704
IL,17083,58222,0,0,18,32909,0,0,0,0,0,0,0,0,522,0,2111,0,0,0,0,0,0,0,0,339,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,37,0,2,9,0,0,0,0,0,0,0,0,0,0,6,0,4956,0,13403,4683,653,230,30,85508,1,1,1,32966,3807,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58222,0,0,0,18,35020,0,2633
IL,17085,61174,0,0,2,21977,0,0,0,0,0,0,0,0,462,0,2,0,20,0,0,0,0,0,0,2470,0,0,0,0,14,0,0,0,20,0,0,0,2,0,0,0,1,0,9,13,0,0,0,0,0,0,0,0,0,0,29,0,11274,0,23220,6283,617,136,117,85637,442,2,182,174097,6879,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61174,0,0,20,2,21979,0,464
IL,17087,4653,0,2,26,7612,0,0,0,0,0,0,0,0,2,0,528,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,46,218,0,0,0,0,0,0,0,0,0,0,411,0,3228,0,11479,5245,215,19,73,116062,2246,0,0,64445,4469,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4653,0,0,0,26,8140,0,530
IL,17089,86370,0,0,1,37412,1,0,0,0,0,7,0,11,6699,0,16,51,365,0,0,0,0,0,0,1349,0,0,0,6,21,957,0,0,117,0,0,0,9,0,0,0,2,0,2643,19,0,0,0,0,0,0,0,0,0,0,40,0,4317,0,42388,55967,16127,4471,1749,28692,2,0,9,45546,32,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,86370,0,0,365,1,37428,0,6715
IL,17091,199904,0,0,1,95889,4,0,0,0,0,1,0,0,10772,0,553,1,144,0,0,0,0,0,0,331,0,0,0,20,237,1329,0,0,410,0,0,0,2,0,0,0,33,0,65,82,0,0,0,0,0,0,0,0,0,0,1683,0,3891,0,30161,26343,3860,1453,625,25315,2,0,241,32220,537,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,199904,0,0,144,1,96442,0,11325
IL,17093,80846,0,0,0,46782,0,0,0,0,0,0,0,20,2101,0,11,3,416,0,0,0,0,0,0,216,0,0,0,4,50,319,0,0,72,0,0,0,10,0,0,0,2,0,1312,12,0,0,0,0,0,0,0,0,0,0,37,0,2023,0,19636,11800,2198,755,1223,13632,0,0,4,22813,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80846,0,0,416,0,46793,0,2112
IL,17095,159759,0,0,1,88824,0,0,0,0,0,1,0,0,1692,0,53,0,35,0,0,0,0,0,0,756,0,0,0,1,1,5,0,0,184,0,0,0,0,0,0,0,2,0,62,57,0,0,0,0,0,0,0,0,0,0,1200,0,3764,0,26504,17199,3489,1202,155,97309,0,0,1,57578,756,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,159759,0,0,35,1,88877,0,1745
IL,17097,11787,0,0,2,4622,0,0,0,0,0,0,0,64,1673,0,9,1,202,0,0,0,0,0,0,207,0,0,0,0,0,39,0,0,9,0,0,0,0,0,0,0,2,0,95,19,0,0,0,0,0,0,0,0,0,0,9,0,19075,0,59169,75889,22477,7473,849,60094,9,0,43,33711,240,3496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11787,0,0,202,2,4631,0,1682
IL,17099,335738,0,0,4,188374,2,0,0,0,0,1,0,2,2846,0,133,1,309,0,0,0,0,0,0,734,0,0,0,191,5,122,0,0,1066,0,0,0,616,0,0,0,2,0,137,19,0,0,0,0,1,0,0,0,0,0,527,0,11207,0,48344,33046,6611,2086,1420,54874,2,0,3,43922,2361,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,335738,0,0,309,4,188507,0,2979
IL,17101,67809,0,0,115,51699,0,0,0,0,0,0,0,0,148,0,16504,0,1,0,0,0,0,0,0,6,0,0,0,0,669,0,0,0,2,0,0,0,0,0,0,0,2,0,160,71,0,2,0,0,0,0,0,0,0,0,69,0,3424,0,22727,3831,494,67,7,46825,0,0,0,22904,1744,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67809,0,0,1,115,68203,0,16652
IL,17103,272683,0,0,2,78716,1,0,0,0,0,0,0,2,3766,0,35,3,215,0,0,0,0,0,0,847,0,0,0,146,3,49,0,0,895,0,0,0,543,0,0,0,0,0,160,40,0,0,0,0,0,0,0,0,0,0,68,0,2959,0,29780,12299,2772,655,258,31394,143,0,12,26990,1001,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272683,0,0,215,2,78751,0,3801
IL,17105,322560,0,0,1,228937,0,0,0,0,0,0,0,0,7694,0,865,0,334,0,0,0,0,0,0,685,0,0,0,19,12,45,0,0,44,0,0,0,2,0,0,0,7,0,15,15,0,0,0,0,1,0,0,0,0,0,832,0,2537,0,41746,22492,2610,444,798,13344,0,0,2,22920,325,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322560,0,0,334,1,229802,0,8559
IL,17107,210135,0,0,3,108124,2,0,0,0,0,0,0,1,712,0,76,0,11,0,0,0,0,0,0,213,0,0,0,50,1,2,0,0,215,0,0,0,0,0,0,0,2,0,47,48,0,0,0,0,1,0,0,0,0,0,168,0,1659,0,24694,11205,1603,333,140,13842,0,0,0,21241,1636,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210135,0,0,11,3,108200,0,788
IL,17109,134858,0,0,0,92069,0,0,0,0,0,0,0,0,1931,0,36,2,36,2,0,0,0,0,0,857,0,0,0,8,4,2,0,0,32,0,0,0,0,0,0,0,26,0,2,74,0,0,0,0,0,0,0,0,0,0,657,0,787,0,17418,12455,2016,513,126,65933,9,0,0,46842,925,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134858,0,0,36,0,92105,0,1967
IL,17111,97365,0,0,1,36385,0,0,0,0,0,1,0,2,8359,0,19,2,279,0,0,0,0,0,0,2268,0,0,0,1,2,1606,0,0,184,0,0,0,2,0,0,0,4,0,757,215,0,0,0,0,0,0,0,0,0,0,39,0,7950,0,44479,40366,7068,2086,1167,59570,11,0,7,80403,81,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97365,0,0,279,1,36404,0,8378
IL,17113,376825,0,0,7,219174,10,0,0,0,0,0,0,1,2774,0,547,1,115,2,0,0,0,0,0,449,0,0,0,19,11,25,0,0,121,0,0,0,5,0,0,0,1,0,66,93,0,0,0,0,0,0,0,0,0,0,112,0,2747,0,48031,33673,10165,2704,379,24319,3,0,1,36771,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376825,0,0,115,7,219721,0,3321
