StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_036,Category_037,Category_038,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_052,Category_053,Category_056,Category_057,Category_058,Category_059,Category_061,Category_063,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_082,Category_087,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
IA,19185,47495,0,0,51,45792,0,0,0,0,0,0,0,0,263,0,27,0,293,0,0,0,0,0,0,2599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,201,0,0,0,0,0,0,0,71,0,2123,0,22040,3877,226,25,8,55364,33,168,195,252781,1551,185,47495,0,51,45819,0,0,290,293,0,0
IA,19187,275157,0,0,0,164710,0,0,0,0,0,0,0,0,10,0,0,0,93,2,0,0,0,0,0,416,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,11,132,0,0,0,0,0,0,0,1280,0,4355,0,48959,8198,1926,911,1045,35473,2,2,1,44877,4223,1241,275157,0,0,164710,0,0,10,93,0,0
IA,19189,167274,0,0,0,91540,0,0,0,0,0,0,0,31,0,0,0,0,39,0,0,0,0,0,0,471,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,719,0,1574,0,30359,2323,372,147,191,3969,0,3,2,28935,1053,2590,167274,0,0,91540,0,0,0,39,0,0
IA,19191,146198,0,0,0,57031,0,0,0,0,0,24,0,12,25,16,0,19,1365,0,0,0,1,0,0,11191,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2117,0,0,0,0,0,0,0,55,0,855,0,35009,10050,837,192,253,79752,139,1,1,222195,2143,432,146198,0,0,57031,24,0,25,1365,0,0
IA,19193,269994,0,0,0,166836,0,0,0,0,0,0,0,0,11,0,0,0,173,0,0,0,0,0,0,2759,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,66,0,5357,0,61100,15208,4695,2446,234,26112,46,76,3,160794,2997,4547,269994,0,0,166836,0,0,11,173,0,0
IA,19195,153935,0,0,0,94645,0,0,0,0,0,0,0,0,3,0,0,2,82,0,0,0,0,0,0,542,0,0,0,0,0,1,0,0,10,0,0,0,4,0,0,0,0,3,535,0,0,0,0,0,0,0,417,0,1719,0,29898,2265,321,92,385,7025,3,4,1,35848,1730,2422,153935,0,0,94645,0,0,3,82,0,0
IA,19197,238366,0,0,0,151772,0,0,0,0,0,0,0,0,1,0,0,0,85,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,8,189,0,0,0,0,6,0,0,1511,0,2460,0,37312,3526,589,256,417,5590,1,0,0,32011,4898,1837,238366,0,0,151772,0,0,1,85,0,0
KS,20001,29504,0,0,2945,34386,0,0,0,0,0,0,0,0,29587,15,13081,2,54,0,0,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,131,1,0,0,0,0,0,0,0,0,0,3246,0,32117,5366,937,212,590,45767,3,175,8,217476,980,11,29504,0,2945,47467,0,0,42668,54,0,0
KS,20003,42174,0,0,5840,63397,0,0,0,0,0,0,0,0,24565,23,18409,2,17,0,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,56,0,0,0,0,0,0,0,0,0,0,3086,0,30453,3387,265,48,113,56805,66,817,5,231275,700,21,42174,0,5840,81806,0,0,42974,17,0,0
KS,20005,66584,0,0,1029,61133,0,0,0,0,0,0,0,11,8168,2,2301,0,6,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,36,0,3992,0,23680,3991,504,215,124,68612,0,6,40,117358,1022,200,66584,0,1029,63434,0,0,10469,6,0,0
KS,20007,4271,166,0,14974,1268,24,0,0,0,0,22,0,0,146908,168,241,129,77,0,0,128,0,0,0,3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705,0,0,0,0,0,0,0,0,0,0,6102,0,41624,2416,300,82,20,19176,3,0,2,693210,1202,6,4271,166,14974,1509,22,0,147149,77,0,0
KS,20009,20862,0,0,58187,14007,91,0,0,0,0,10,0,0,186952,53,521,563,42,1,0,0,0,0,0,40049,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,36797,0,0,0,0,0,0,0,0,0,0,20124,0,59749,8659,1652,759,41,7272,4,0,41,280830,4194,2228,20862,0,58187,14528,10,0,187473,42,0,0
KS,20011,19287,0,0,1175,27822,1,0,0,0,0,0,0,0,7880,3,7828,0,19,2,0,0,0,0,0,257,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,0,39,0,0,0,0,0,6,0,0,267,0,6435,0,34864,4602,751,197,435,115429,21,894,77,293987,5251,61,19287,0,1175,35650,0,0,15708,19,0,0
KS,20013,132971,0,0,2166,118046,0,0,0,0,0,0,0,1,8884,1,1753,0,5,0,0,0,0,0,0,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25,0,0,0,0,0,0,0,0,25,0,2592,0,28982,4605,541,143,22,41812,2,3,19,127871,1000,49,132971,0,2166,119799,0,0,10637,5,0,0
KS,20015,43664,924,0,17987,28847,58,0,0,0,0,0,0,0,54309,8,6308,0,9,0,0,0,0,0,0,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,22912,0,47028,14706,2348,694,229,58557,1,17,4,881617,12017,15,43664,924,17987,35155,0,0,60617,9,0,0
KS,20017,6987,8,0,994,13364,9,0,0,0,0,0,0,0,9160,16,1264,0,5,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3224,0,17475,3475,552,19,44,22914,0,3,2,559024,2427,17,6987,8,994,14628,0,0,10424,5,0,0
KS,20019,3742,0,0,211,3642,0,0,0,0,0,0,0,0,3357,9,1581,0,7,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,176,0,0,0,0,0,0,0,0,0,0,3407,0,23098,1796,131,29,53,96486,22,233,3,393744,394,10,3742,0,211,5223,0,0,4938,7,0,0
KS,20021,55125,0,0,2401,49583,1,0,0,0,0,0,0,0,13681,26,94814,0,8,3,0,0,0,0,0,145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,42,9,0,0,0,0,34,0,0,1201,0,10232,0,37552,7902,1142,332,1522,71957,12,62,164,124485,15500,64,55125,0,2401,144397,0,0,108495,8,0,0
KS,20023,63917,0,0,14819,302,2202,0,0,0,0,0,0,0,171279,18,58,0,212,130,0,0,0,0,0,2988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119692,7,0,0,0,0,0,0,0,149,0,142,0,32163,699,115,13,8,264,1,0,83,429073,4794,58,63917,0,14819,360,0,0,171337,212,0,0
KS,20025,2292,0,0,17274,84,1,0,0,0,0,0,0,2,88278,317,36,880,9,0,0,0,0,0,0,5030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31601,0,0,0,0,0,0,0,0,16,0,1636,0,28464,681,82,17,8,264,0,1,45,628664,1358,12,2292,0,17274,120,0,0,88314,9,0,0
KS,20027,21438,3,0,27293,48896,8,0,0,0,0,10,0,0,84330,7,5812,0,103,0,0,0,0,0,0,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,2,0,0,0,0,0,0,0,0,0,10909,0,28379,3254,350,145,7,28680,35,6,0,277615,511,382,21438,3,27293,54708,10,0,90142,103,0,0
KS,20029,18622,0,0,38261,29742,1366,0,0,0,0,2,0,0,132882,6,2352,1,101,0,0,0,0,0,0,8137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2367,0,0,0,0,0,0,0,0,0,0,3177,0,35693,4426,593,197,25,24757,0,16,0,289176,1479,7,18622,0,38261,32094,2,0,135234,101,0,0
KS,20031,26334,0,0,5619,63829,0,0,0,0,0,10,0,0,17550,30,19041,0,36,1,0,0,0,0,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,254,3,0,0,0,0,0,0,0,5,0,23411,0,31664,5059,668,104,253,43695,3,42,11,296952,4614,564,26334,0,5619,82870,10,0,36591,36,0,0
KS,20033,3125,3,0,15767,383,0,0,0,0,0,4,0,7,75820,272,353,215,8,0,0,0,0,0,0,6511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10143,0,0,0,0,0,0,0,0,0,0,744,0,22170,846,135,29,25,1093,1,0,0,512805,1731,12,3125,3,15767,736,4,0,76173,8,0,0
KS,20035,8959,7298,0,19048,19852,96,0,0,0,0,1,0,0,84788,13,8956,0,107,4,0,0,0,0,0,2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,1,0,0,12,0,11693,0,48875,9484,1417,482,323,63658,15,9,4,639363,8399,25,8959,7298,19048,28808,1,0,93744,107,0,0
KS,20037,46336,1,0,4414,50843,81,0,0,0,0,0,0,0,16590,46,37998,0,22,7,0,0,0,0,0,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,57,1,0,0,0,0,19,0,0,318,0,9906,0,38343,9371,1502,558,394,66092,3,17,50,194786,13031,36,46336,1,4414,88841,0,0,54588,22,0,0
KS,20039,97272,0,0,24598,710,864,0,0,0,0,13,0,0,125253,195,15,2,50,1,0,0,0,0,0,8255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91378,0,0,0,0,0,0,0,0,0,0,100,0,27158,951,95,7,12,239,0,3,9,353777,7598,5,97272,0,24598,725,13,0,125268,50,0,0
KS,20041,7174,7,0,30388,30744,27,0,0,0,0,34,0,0,151360,5,8629,1,43,1,0,0,0,0,0,8552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,59,0,0,0,0,0,0,0,0,0,6042,0,42651,7248,789,274,157,33778,8,7,1,373760,1548,22,7174,7,30388,39373,34,0,159989,43,0,0
KS,20043,109673,0,0,724,70426,0,0,0,0,0,0,0,0,2138,2,934,0,1,1,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,126,0,5558,0,19259,3776,586,174,122,61870,0,11,59,50461,1492,400,109673,0,724,71360,0,0,3072,1,0,0
KS,20045,29253,0,0,935,33028,0,0,0,0,0,0,0,0,8859,2,2306,0,2,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,29,0,0,0,0,0,0,0,0,2,0,16981,0,35840,16572,3946,884,526,79593,18,378,22,160189,1788,180,29253,0,935,35334,0,0,11165,2,0,0
KS,20047,69038,3,0,23787,9176,23,0,0,0,0,6,0,3,121833,111,6002,1129,26,0,0,0,0,0,0,19980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32925,37,0,0,0,0,0,0,0,8,0,800,0,25261,1693,166,57,0,296,0,0,3,198768,2707,8,69038,3,23787,15178,6,0,127835,26,0,0
KS,20049,4643,1,0,366,6625,0,0,0,0,0,1,0,0,7238,46,2346,0,17,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,69,1,0,0,0,0,0,0,0,0,0,4647,0,21157,1714,135,10,469,58304,5,62,1,428455,586,3,4643,1,366,8971,1,0,9584,17,0,0
KS,20051,3969,1,0,53882,675,729,0,0,0,0,45,0,0,118079,93,25,10,140,1,0,0,0,0,0,2534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61788,0,0,0,0,0,0,0,0,0,0,1307,0,38607,11740,2615,652,159,2130,0,0,2,438350,6168,5,3969,1,53882,700,45,0,118104,140,0,0
KS,20053,854,2,0,23179,4214,35,0,0,0,0,20,0,0,102123,30,703,23,43,3,0,0,0,0,0,3318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12626,1,0,0,0,0,0,0,0,0,0,8918,0,32615,3507,396,99,5,16983,0,2,1,386809,943,16,854,2,23179,4917,20,0,102826,43,0,0
KS,20055,130660,0,0,92629,3597,566,0,0,0,0,9,0,44,186259,335,716,519,213,0,0,0,0,0,0,71138,0,0,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,116728,0,0,0,0,0,0,0,0,13,0,1030,0,52059,5621,1280,376,231,964,0,5,159,408409,1552,21,130660,0,92629,4313,9,0,186975,213,0,0
KS,20057,62670,4,0,81933,3829,9,0,0,0,0,6,0,2,221805,280,411,186,55,0,0,0,0,0,0,15142,0,0,0,0,92,0,0,0,0,0,0,0,1,0,0,0,0,120566,0,0,0,0,0,0,0,0,102,0,1905,0,43860,5227,1765,698,71,933,0,0,134,339838,6381,10,62670,4,81933,4240,6,0,222216,55,0,0
KS,20059,28390,0,0,2299,71320,0,0,0,0,0,0,0,0,21434,3,10012,0,11,0,0,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,47,0,0,0,0,0,0,0,0,2,0,3959,0,32881,7847,1330,257,596,80354,24,314,24,213399,1450,48,28390,0,2299,81332,0,0,31446,11,0,0
KS,20061,5770,19,0,2878,7266,12,0,0,0,0,5,0,0,12192,0,1783,0,1,0,0,0,0,0,0,1696,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,17403,0,16580,7641,1894,495,155,41693,193,12,0,215342,876,31,5770,19,2878,9049,5,0,13975,1,0,0
KS,20063,75049,6,0,70297,1152,1469,0,0,0,0,90,0,0,143762,287,86,13,137,4,0,0,0,0,0,3539,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,87423,0,0,0,0,0,0,0,0,0,0,293,0,30786,1229,114,26,1394,358,0,1,21,464442,2904,7,75049,6,70297,1238,90,0,143848,137,0,0
KS,20065,41376,1,0,66665,2037,1858,0,0,0,0,10,0,8,97830,83,38,2,162,0,0,0,0,0,0,2444,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,52637,0,0,0,0,0,0,0,0,0,0,613,0,34127,3876,340,52,31,153,1,0,3,421621,16214,5,41376,1,66665,2075,10,0,97868,162,0,0
KS,20067,57818,27,0,34543,39,764,0,0,0,0,147,0,484,123770,1192,232,122,55,0,0,0,0,0,0,10852,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,63456,0,0,0,0,0,0,0,0,0,0,418,0,28396,1590,399,56,110,130,0,0,342,149401,291,10,57818,27,34543,271,147,0,124002,55,0,0
KS,20069,116627,4,0,77174,3307,93,0,0,0,0,16,0,2,162256,899,363,390,118,0,0,0,0,0,0,39248,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,77989,0,0,0,0,0,0,0,0,9,0,551,0,28565,1080,182,27,74,790,0,0,58,207605,532,19,116627,4,77174,3670,16,0,162619,118,0,0
KS,20071,60015,0,0,29913,40,427,0,0,0,0,0,0,0,214171,22,5,0,3,3356,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119883,0,0,0,0,0,0,0,0,7,0,23,0,27553,381,68,10,12,13,0,0,75,186070,29,3,60015,0,29913,45,0,0,214176,3,0,0
KS,20073,10276,7,0,1283,14787,0,0,0,0,0,0,0,0,7163,28,2581,0,19,0,0,0,0,0,0,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,25,1,0,0,0,0,0,0,0,1,0,10230,0,42477,4453,339,34,260,66168,3,52,8,787261,2992,39,10276,7,1283,17368,0,0,9744,19,0,0
KS,20075,20866,0,0,37085,86,501,0,0,0,0,2,0,0,186570,604,8,130,0,230,0,0,0,0,0,7153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,122280,0,0,0,0,0,0,0,0,2,0,571,0,34177,930,119,24,94,294,1,0,61924,343944,6202,127,20866,0,37085,94,2,0,186578,0,0,0
KS,20077,1842,942,0,12112,2696,0,0,0,0,0,178,0,0,292689,32,104,97,82,0,0,14,0,0,0,4010,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3653,0,0,0,0,0,0,0,0,0,0,2111,0,32208,2569,219,75,24,11932,0,0,0,294749,906,2,1842,942,12112,2800,178,0,292793,82,0,0
KS,20079,30361,110,0,31245,32003,44,0,0,0,0,1,0,0,131885,13,9115,14,37,1,0,0,0,0,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,0,2,0,0,0,0,0,0,0,2154,0,28593,9002,1766,735,23,13589,0,2,0,151627,1673,3,30361,110,31245,41118,1,0,141000,37,0,0
KS,20081,115928,143,0,43156,2751,623,0,0,0,0,1,0,8,126417,1072,517,167,537,0,0,1,0,0,0,18692,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,46568,0,0,0,0,0,0,0,0,11,0,270,0,30742,1094,175,18,21,241,0,0,84,87727,160,8,115928,143,43156,3268,1,0,126934,537,0,0
KS,20083,18545,0,0,31576,625,39,0,0,0,0,2,0,0,128355,298,150,42,9,1,0,0,0,0,0,3417,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,87612,0,0,0,0,0,0,0,0,0,0,799,0,28101,572,113,16,11,194,0,0,20,405110,4837,6,18545,0,31576,775,2,0,128505,9,0,0
KS,20085,27336,2,0,1341,33028,0,0,0,0,0,0,0,0,8962,0,686,0,0,1,0,0,0,0,0,1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,2,1,0,0,0,0,0,0,0,1,0,4535,0,27732,4592,520,84,15,83667,102,201,13,348690,664,13,27336,2,1341,33714,0,0,9648,0,0,0
KS,20087,43993,0,0,1030,42043,0,0,0,0,0,0,0,0,7022,2,3608,0,12,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,18,0,0,0,0,0,0,0,0,2,0,20684,0,31888,4844,426,50,298,113730,13,229,19,186837,2321,408,43993,0,1030,45651,0,0,10630,12,0,0
KS,20089,12965,0,0,59619,36992,1431,0,0,0,0,158,0,0,168789,6,1120,3,229,22,0,0,0,0,0,8710,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7598,0,0,0,0,0,0,0,0,0,0,5299,0,40266,4220,172,26,11,30099,0,0,0,376530,992,18,12965,0,59619,38112,158,0,169909,229,0,0
KS,20091,14266,0,0,909,30567,0,0,0,0,0,0,0,0,7685,0,2974,0,3,1,0,0,0,0,0,264,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,63,0,77,0,0,0,0,0,0,0,0,11,0,7744,0,71133,78040,22087,7137,2749,46810,1,45,53,102948,834,42,14266,0,909,33541,0,0,10659,3,0,0
KS,20093,60617,0,0,43540,877,349,0,0,0,0,39,0,8,132912,73,242,531,56,2,0,0,0,0,0,44262,0,0,0,0,541,0,0,0,0,0,0,0,0,0,0,0,0,104419,0,0,0,0,0,0,0,0,1,0,1241,0,30528,798,123,11,76,556,0,0,21662,272928,3288,96,60617,0,43540,1119,39,0,133154,56,0,0
KS,20095,6998,116,0,9483,2965,19,0,0,0,0,52,0,20,234744,38,2720,42,283,0,0,1,0,0,0,4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2549,0,0,1,0,0,0,0,0,3,0,6182,0,36643,3261,321,60,16,17465,0,3,1,386283,1128,25,6998,116,9483,5685,52,0,237464,283,0,0
KS,20097,39241,5,0,20738,4029,4,0,0,0,0,1,0,1,87536,32,1721,1295,18,0,0,0,0,0,0,7313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23054,3,0,0,0,0,0,0,0,0,0,672,0,24846,1467,304,97,16,216,0,0,1,383174,1023,1,39241,5,20738,5750,1,0,89257,18,0,0
KS,20099,40196,0,0,3928,26600,0,0,0,0,0,1,0,0,39464,27,47354,26,131,1,0,0,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,84,16,0,0,0,0,3,0,0,258,0,8552,0,42232,7010,1015,272,333,64514,6,135,35,250774,5887,56,40196,0,3928,73954,1,0,86818,131,0,0
KS,20101,17164,3,0,65855,995,238,0,0,0,0,2,0,0,137742,369,85,5,5,0,0,0,0,0,0,1250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86295,0,0,0,0,0,0,0,0,91,0,645,0,21379,615,95,17,413,1063,3,1,31,257092,1044,11,17164,3,65855,1080,2,0,137827,5,0,0
KS,20103,24165,0,0,607,30773,0,0,0,0,0,0,0,0,3569,0,883,0,8,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,26,0,0,0,0,0,0,0,0,5,0,6055,0,36616,11453,1811,473,283,110871,1,86,36,155521,3426,142,24165,0,607,31656,0,0,4452,8,0,0
KS,20105,1108,0,0,35753,7977,162,0,0,0,0,9,0,0,123380,0,1115,0,159,10,0,0,0,0,0,9389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9015,0,0,0,0,0,0,0,0,0,0,2044,0,28931,2239,142,30,13,15433,0,0,0,357131,532,2,1108,0,35753,9092,9,0,124495,159,0,0
KS,20107,17285,0,0,1956,49051,2,0,0,0,0,0,0,0,13263,4,5942,0,23,9,0,0,0,0,0,244,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,120,0,74,3,0,0,0,0,5,0,0,521,0,14376,0,35606,4404,462,124,337,127731,29,789,154,216239,11807,227,17285,0,1956,54993,0,0,19205,23,0,0
KS,20109,75495,2,0,49465,715,705,0,0,0,0,236,0,4,163693,41,54,1,3,0,0,0,0,0,0,801,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,118076,0,0,0,0,0,0,0,0,1,0,141,0,29403,901,165,29,517,431,0,0,338,443609,1441,13,75495,2,49465,769,236,0,163747,3,0,0
KS,20111,27735,5,0,3295,56016,0,0,0,0,0,0,0,0,18880,2,7946,0,63,2,0,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,13,0,5654,0,38496,10756,2526,780,159,39804,0,7,5,488785,3096,195,27735,5,3295,63962,0,0,26826,63,0,0
KS,20113,21096,25,0,33637,24970,31,0,0,0,0,3,0,6,259186,19,9094,19,129,2,0,0,0,0,0,6003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,0,0,0,0,0,0,0,0,0,0,3557,0,51462,10306,1680,531,43,22256,0,5,0,297434,1776,2,21096,25,33637,34064,3,0,268280,129,0,0
KS,20115,17410,893,0,31837,28021,12,0,0,0,0,4,0,0,134924,132,11139,4,44,0,0,0,0,0,0,7385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,1,0,10216,0,45953,5745,543,115,136,27543,1,9,2,461977,3054,5,17410,893,31837,39160,4,0,146063,44,0,0
KS,20117,62488,1,0,22174,109761,5,0,0,0,0,1,0,0,70462,2,3880,0,29,0,0,0,0,0,0,1901,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,5154,0,39146,5333,518,177,31,68208,277,29,1,356093,1141,175,62488,1,22174,113641,1,0,74342,29,0,0
KS,20119,107576,3,0,22577,3547,16,0,0,0,0,11,0,2,101191,72,552,21,25,0,0,0,0,0,0,7010,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,48664,0,0,0,0,0,0,0,0,6,0,1008,0,32647,1163,150,9,85,1650,0,3,154,476853,4083,24,107576,3,22577,4099,11,0,101743,25,0,0
KS,20121,18442,0,0,1370,44920,4,0,0,0,0,0,0,0,9773,3,4805,0,27,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,101,0,335,1,0,0,0,0,1,0,0,43,0,15126,0,42791,11609,1122,220,428,87663,23,387,131,244629,2967,71,18442,0,1370,49725,0,0,14578,27,0,0
KS,20123,6482,0,0,52182,16360,1122,0,0,0,0,7,0,0,203355,9,1776,0,312,2,0,0,0,0,0,4557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8973,0,0,0,0,0,0,0,0,1,0,14777,0,33178,4815,529,144,4,12737,0,1,1,231096,1043,11,6482,0,52182,18136,7,0,205131,312,0,0
KS,20125,33304,0,0,2072,16202,0,0,0,0,0,0,0,0,30089,11,25727,0,37,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,140,0,0,0,0,0,12,0,0,4,0,8524,0,43327,11652,2540,813,823,86026,6,541,5,272604,2749,236,33304,0,2072,41929,0,0,55816,37,0,0
KS,20127,11866,0,0,6679,23687,0,0,0,0,0,0,0,0,31658,10,1497,0,163,0,0,0,0,0,0,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,289,0,0,0,0,0,0,0,0,0,0,6145,0,25069,3041,319,80,13,25595,0,7,2,441408,1249,5,11866,0,6679,25184,0,0,33155,163,0,0
KS,20129,36776,3,0,35719,18,518,0,0,0,0,22,0,5,91133,23,37,3,42,8,0,0,0,0,0,856,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,76613,0,0,0,0,0,0,0,0,0,0,136,0,33875,915,102,1,114,610,2,0,52638,270530,1767,381,36776,3,35719,55,22,0,91170,42,0,0
KS,20131,78517,0,0,5894,81616,0,0,0,0,0,2,0,0,24813,0,4654,0,6,0,0,0,0,0,0,3835,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,4,0,0,0,0,0,0,0,0,1,0,2504,0,31967,4168,444,131,21,59769,38,12,1,295256,407,7,78517,0,5894,86270,2,0,29467,6,0,0
KS,20133,27616,0,0,3130,30960,0,0,0,0,0,1,0,0,38595,44,22239,7,308,289,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,75,13,0,0,0,0,16,0,0,293,0,8478,0,35175,6684,1155,291,665,60324,1,70,21,234958,5381,62,27616,0,3130,53199,1,0,60834,308,0,0
KS,20135,10646,0,0,57065,378,142,0,0,0,0,1,0,1,158832,92,9,6,63,0,0,0,0,0,0,2207,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,111514,1,0,0,0,0,0,0,0,6,0,1954,0,39226,1540,268,47,40,418,0,0,11,494840,8552,7,10646,0,57065,387,1,0,158841,63,0,0
KS,20137,73943,0,0,36699,4761,435,0,0,0,0,9,0,1,96714,97,2,3,130,0,0,0,0,0,0,4826,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42783,0,0,0,0,0,0,0,0,0,0,1749,0,36035,3570,393,89,16,146,0,0,2,409873,15657,6,73943,0,36699,4763,9,0,96716,130,0,0
KS,20139,34399,0,0,2722,62061,0,0,0,0,0,0,0,0,15368,5,5442,0,8,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,0,0,0,18838,0,34855,7629,885,98,282,71296,4,153,5,338071,1771,150,34399,0,2722,67503,0,0,20810,8,0,0
