StPostal,Fips,Category_001,Category_002,Category_003,Category_004,Category_005,Category_006,Category_010,Category_011,Category_012,Category_013,Category_014,Category_021,Category_022,Category_023,Category_024,Category_025,Category_026,Category_027,Category_028,Category_029,Category_030,Category_031,Category_032,Category_033,Category_034,Category_035,Category_036,Category_037,Category_038,Category_039,Category_041,Category_042,Category_043,Category_044,Category_045,Category_046,Category_047,Category_048,Category_049,Category_050,Category_052,Category_053,Category_054,Category_055,Category_056,Category_057,Category_058,Category_059,Category_060,Category_061,Category_066,Category_067,Category_068,Category_069,Category_070,Category_071,Category_072,Category_074,Category_075,Category_076,Category_077,Category_092,Category_111,Category_112,Category_121,Category_122,Category_123,Category_124,Category_131,Category_141,Category_142,Category_143,Category_152,Category_176,Category_190,Category_195,Category_204,Category_205,Category_206,Category_207,Category_208,Category_209,Category_211,Category_212,Category_213,Category_214,Category_216,Category_217,Category_218,Category_219,Category_220,Category_221,Category_222,Category_223,Category_224,Category_225,Category_226,Category_227,Category_229,Category_230,Category_231,Category_232,Category_234,Category_236,Category_237,Category_238,Category_240,Category_241,Category_242,Category_243,Category_244,Category_245,Category_246,Category_247,Category_248,Category_249,Category_250,Category_254,Corn_all,Cotton_all,Sorghum_all,Soybeans_all,Barley_all,Wheat_Durum_all,Wheat_Winter_all,Oats_all,Canteloupe_all,Lettuce_all
IA,19157,552736,0,0,0,462208,0,0,0,0,0,0,0,0,0,1,0,0,0,681,0,0,23,0,0,0,0,25486,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,3763,0,90354,21093,3790,1082,300,55176,2,0,30,465635,3223,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552736,0,0,462208,0,0,1,681,0,0
IA,19159,173053,0,0,0,211957,0,0,0,0,0,0,2,0,0,63,0,0,0,384,0,0,0,0,0,0,0,21093,14519,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,5275,0,0,0,0,0,0,0,0,0,0,0,0,8520,0,55198,16879,966,206,127,207634,120,209,258,831041,2994,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173053,0,0,211957,2,0,63,384,0,0
IA,19161,757347,0,0,0,563762,0,0,0,0,6372,0,0,0,5,98,0,0,4,1196,0,0,0,0,0,0,0,13712,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,8751,0,95602,15081,2834,590,651,12714,610,358,3,174296,4450,5837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,757349,0,0,563765,0,0,98,1197,0,0
IA,19163,467636,0,0,0,294479,0,0,0,0,0,0,0,0,0,5,0,0,0,366,1,0,0,0,0,0,0,5318,48,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2698,0,2444,0,0,0,0,0,0,0,0,0,0,0,0,29470,0,125888,77745,35347,15491,507,83691,9,10,33,159878,41182,5134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467636,0,0,294479,0,0,5,366,0,0
IA,19165,724005,0,0,0,592816,0,0,0,0,6,0,0,0,5,203,0,0,0,1545,1,0,0,0,0,0,0,16718,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,2717,0,83766,18043,2343,547,444,14388,4,16,18,239756,2378,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,724014,0,0,592825,0,0,203,1545,0,0
IA,19167,1056236,0,0,0,696059,0,0,0,0,0,0,2,0,1010,3501,0,0,0,102,0,0,0,0,0,0,0,23308,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,8486,0,128231,24706,11904,1689,801,23430,3,2480,47,222712,361,6965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1056236,0,0,696061,4,0,3501,102,0,0
IA,19169,735877,0,0,0,491995,0,0,0,35,14,0,2,0,1,0,0,0,0,54,0,0,0,0,0,0,0,3624,757,0,0,0,0,0,73,0,0,0,0,0,0,0,5,0,0,0,0,0,17,0,184,0,0,0,0,0,0,0,0,0,0,0,0,4523,0,120825,38193,15677,4223,750,58380,3,0,1,164593,9574,1676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735877,0,0,491995,2,0,0,54,0,0
IA,19171,675260,0,0,0,620066,0,0,0,0,0,0,0,0,0,43,0,0,0,367,0,0,2,0,0,0,0,17369,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,4133,0,0,0,0,0,0,0,0,0,0,0,0,8977,0,107661,24389,3563,771,576,108760,5,0,0,456676,39727,10252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675260,0,0,620066,0,0,43,367,0,0
IA,19173,277062,0,0,0,315932,0,0,0,0,2,0,0,0,0,1033,0,0,53,528,0,0,0,0,0,0,0,4902,3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1127,0,0,0,0,0,0,0,0,0,0,0,0,5206,0,53298,17196,876,278,155,167012,94,149,874,687688,2142,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,277062,0,0,316086,0,0,1033,682,0,0
IA,19175,213383,0,0,2,204502,0,0,0,0,0,0,25,0,0,32,0,0,1,858,0,0,0,0,0,0,0,29465,2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,2047,0,0,0,0,0,0,0,0,0,0,0,0,14379,0,48245,18002,2235,710,407,138803,179,131,109,547711,1524,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213383,0,2,204502,25,0,32,858,0,0
IA,19177,173805,0,0,0,156263,0,0,0,0,0,0,0,0,0,756,0,27,0,206,0,0,0,0,0,0,0,23692,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2,0,6227,0,0,0,0,0,0,0,0,0,0,0,0,25225,0,44344,20774,768,141,344,403773,1219,607,5062,539675,4762,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,173805,0,0,156290,0,0,783,206,0,0
IA,19179,211854,0,0,4,196442,0,0,0,0,0,0,0,0,0,183,0,2,0,102,0,0,0,0,0,0,0,18909,3231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19722,0,0,0,0,0,0,0,0,0,0,0,0,16050,0,61075,34043,7219,2943,151,267332,587,1980,692,401546,10362,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,211882,0,4,196472,0,0,185,102,0,0
IA,19181,278449,0,0,6,232827,0,0,0,1,0,0,0,0,0,14,0,0,13,220,0,0,0,0,0,0,0,10849,4216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,141,0,8828,0,0,0,127,2,0,0,0,0,0,0,0,15772,0,73028,32472,6012,993,97,287347,57,112,233,666721,22808,8150,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278449,0,6,232827,0,0,14,220,0,0
IA,19183,510872,0,0,0,355090,0,0,0,0,0,0,1,0,0,35,0,0,0,173,0,0,0,0,0,0,0,7750,1418,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3823,0,0,0,0,0,0,0,0,0,0,0,0,8190,0,77683,30907,6432,1020,569,149378,5,0,26,456991,26900,4241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510872,0,0,355090,1,0,35,173,0,0
IA,19185,158531,0,0,0,208741,0,0,0,0,0,0,0,0,0,1885,0,0,0,165,0,0,0,0,0,0,0,17321,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6994,0,0,0,0,0,0,0,0,0,0,0,0,7760,0,53362,16303,835,199,5,204417,162,714,883,822643,2381,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,158625,0,0,208745,0,0,1975,165,0,0
IA,19187,975503,0,0,0,603782,0,0,0,0,12,0,0,0,0,13,0,0,0,427,0,0,0,0,0,0,0,2144,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,14662,0,114056,29916,9571,3549,3425,114704,9,2,1,173026,17080,4175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975503,0,0,603782,0,0,13,427,0,0
IA,19189,533695,0,0,0,367435,0,0,0,11,1,0,2,0,18,14,0,0,0,898,1,0,0,0,0,0,0,2446,104,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,5386,0,68706,10608,2430,647,729,12949,6,1,0,134816,2720,12528,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533695,0,0,367435,2,0,14,898,0,0
IA,19191,538313,0,0,0,268350,0,0,0,39,0,0,68,0,4,9,0,0,64,3614,0,0,8,0,0,0,0,52829,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,2857,0,74567,40035,4649,731,725,259378,856,0,0,735771,1659,807,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538330,0,0,268350,68,0,9,3631,0,0
IA,19193,899096,0,0,0,691706,0,0,0,0,1,0,0,0,29,26,0,0,0,32,0,0,0,130,0,0,0,22030,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4064,0,0,0,0,0,0,0,0,0,0,0,0,18598,0,176613,53872,20682,8986,340,81607,184,1244,2,527150,11268,7053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,899096,0,0,691709,3,0,26,32,0,0
IA,19195,515215,0,0,0,362954,0,0,0,6,1,0,2,0,2,24,0,0,0,268,0,0,0,0,0,0,0,2854,192,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6631,0,69655,10899,2470,486,919,21907,22,0,0,146279,4806,10706,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515215,0,0,362954,2,0,24,268,0,0
IA,19197,796715,0,0,7,580107,0,0,0,12,0,0,8,0,0,37,0,0,0,152,1,0,0,0,0,0,0,2458,194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,26,0,0,0,1,0,0,0,0,0,0,0,0,7806,0,88446,14719,4461,1053,1039,18361,6,0,0,138770,15036,6966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796715,0,7,580107,8,0,37,152,0,0
KS,20001,102461,2,0,4181,163457,822,0,0,0,0,0,19,0,0,88442,0,46989,101,91,1,0,0,0,0,0,0,3743,39580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,34,0,5103,0,1,1,0,2,0,0,0,0,0,0,0,9869,0,66042,19896,3739,968,1469,128116,175,2168,14,758368,4567,65,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,2800,0,0,3,0,0,0,0,0,0,7,0,0,0,0,102516,2,6981,210449,19,0,138286,94,0,0
KS,20003,157667,0,0,8679,263947,57,0,0,0,0,0,0,0,0,48695,0,53507,85,97,14,0,0,0,0,0,0,4495,56115,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,971,21,0,1401,0,2,0,0,0,0,0,0,0,0,0,0,9284,0,64021,12711,1124,280,395,166214,786,6115,9,820049,2263,23,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,157673,0,9799,317455,1,0,103328,97,0,0
KS,20005,227289,0,0,802,261630,14,0,0,0,0,0,0,0,0,18969,0,9150,1,31,0,0,0,0,0,0,0,1338,30266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,154,0,0,13,0,6,0,0,0,0,0,0,0,15440,0,54264,14423,1975,947,215,178973,6,81,30,430959,2753,1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,227292,0,877,270781,0,0,28196,31,0,0
KS,20007,18868,2575,0,70296,11894,177,0,0,0,0,0,2,0,0,578811,0,3956,499,145,3,0,9654,0,0,0,0,13390,5381,0,0,0,0,0,1,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,15755,0,0,0,0,0,0,0,0,0,0,0,0,19669,0,115280,7768,1586,377,68,71228,16,24,6,2303051,3383,37,0,2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,13134,0,13,0,0,0,0,0,0,0,0,0,0,0,0,19303,2588,83430,15850,2,0,596349,145,0,0
KS,20009,88389,3,0,282138,119252,1686,0,0,0,0,0,194,0,0,768345,0,6911,4397,257,3,0,7,0,0,0,0,147201,2537,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,152071,0,0,0,0,0,0,0,0,0,0,0,0,60326,0,130868,29154,7840,3125,527,20333,0,0,52,732660,19439,2994,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2709,0,0,0,0,0,0,0,7338,0,0,0,0,0,0,0,0,0,0,0,0,0,417,91098,3,289476,126580,611,0,785303,257,0,0
KS,20011,47922,0,0,2078,105847,5,0,0,0,0,0,25,0,0,21522,0,21696,3,59,46,0,6,0,0,0,0,2484,59370,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1561,420,0,2149,0,0,0,0,0,0,0,7,0,0,0,0,13443,0,72490,17004,3347,810,862,317431,818,7265,46,1122309,16821,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,13,0,0,0,0,47922,0,2558,127543,25,0,43698,59,0,0
KS,20013,454600,0,0,871,497365,13,0,0,0,0,0,0,0,0,25943,0,7015,5,21,0,0,0,0,0,0,0,4490,15585,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,301,0,15,164,0,0,0,0,6,0,0,0,0,0,0,0,9111,0,64998,17539,2195,638,65,115954,58,32,17,425880,2052,525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454600,0,1399,504380,0,0,33486,21,0,0
KS,20015,220692,51,0,71291,153648,115,0,0,0,0,0,3,0,0,195358,0,28657,3,23,1,0,1,0,4,0,0,12564,88437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,0,2577,0,0,0,0,14,0,0,0,0,0,0,0,83881,0,135971,53208,11737,3063,673,182703,21,105,1,2847583,53514,71,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1,0,0,0,0,16595,0,1,0,37,0,0,0,0,0,0,0,0,0,0,220768,52,87886,182342,3,0,240650,23,0,0
KS,20017,25144,2,0,3341,73730,375,0,0,0,0,0,0,0,0,31588,0,7324,3,13,0,0,0,0,1,0,0,10314,30023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,370,0,0,0,1,2,0,0,0,0,0,0,0,15553,0,45778,10926,2846,105,153,68725,18,85,1,1899661,12093,60,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,176,0,0,0,134,0,0,0,0,0,0,0,0,0,0,25279,2,3517,81188,0,0,39089,13,0,0
KS,20019,11148,3,0,871,22898,24,0,0,0,0,0,0,0,0,13434,0,8829,0,3,1,0,2,0,0,0,0,1505,20066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,951,0,0,0,0,2,0,0,0,0,0,0,0,12884,0,59726,7105,726,120,83,295203,152,1338,57,1395461,2929,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11148,3,893,31727,0,0,22285,3,0,0
KS,20021,198477,0,0,3028,153332,10,0,0,0,0,0,4,0,0,17928,0,291405,3,18,56,0,4,0,0,0,0,187,14453,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,313,104,0,1538,0,0,0,0,0,0,0,229,0,0,0,0,22667,0,76393,28259,4741,1543,3987,206137,12,324,62,627078,47977,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,102,0,0,0,0,0,14,0,0,0,0,198579,0,3036,444839,4,0,309341,18,0,0
KS,20023,202663,0,0,66577,7463,18613,0,0,0,0,0,0,0,0,560427,0,0,0,264,154,0,0,0,0,0,0,13662,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543237,0,0,0,0,0,0,0,0,0,0,0,0,467,0,82454,2238,550,111,33,427,2,0,49,1421823,16598,11,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202663,0,66625,7463,0,0,560475,264,0,0
KS,20025,6295,0,0,73404,4667,26,0,0,0,0,0,5,0,0,303859,0,2,235,1132,0,0,2,0,0,0,0,17078,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,165418,0,0,0,0,0,0,0,0,0,0,0,0,5137,0,87270,2796,544,78,14,1016,0,0,590,2124388,11523,217,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,3860,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6308,0,77264,4670,6,0,307734,1132,0,0
KS,20027,77795,0,0,142517,264895,61,0,0,1,0,0,0,0,0,296633,0,36823,6,48,1,0,2,0,0,0,0,20682,9250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,0,0,0,0,0,0,0,0,0,0,0,0,38197,0,65942,12542,1525,592,46,103696,209,55,0,800982,2732,2229,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0,0,0,0,0,0,0,7514,0,0,1,1,0,0,0,0,0,0,0,0,0,0,78350,0,150031,301720,0,0,341524,49,0,0
KS,20029,68694,0,0,190211,164512,10573,0,0,0,0,0,9,0,0,520075,0,8993,41,320,98,0,1,0,0,0,0,49481,5250,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6613,0,0,0,0,0,0,0,0,0,0,0,0,14606,0,83327,15786,2754,859,336,85836,0,30,0,825325,6670,43,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,6363,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69018,0,196574,173509,13,0,535755,320,0,0
KS,20031,109450,0,0,8207,246737,22,0,0,0,0,0,0,0,0,50312,0,43292,0,52,3,0,0,0,0,0,0,2905,38928,0,0,0,0,0,1,0,0,0,0,0,0,0,84,0,0,0,0,1493,1,0,5345,0,0,0,0,0,0,0,0,0,0,0,0,91697,0,68324,18945,3167,543,632,124025,31,528,3,1051970,15311,327,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109450,0,8548,290029,0,0,93945,52,0,0
KS,20033,9151,92,0,69426,3841,5,0,0,0,0,0,8,0,0,282993,0,373,373,8,0,0,1,0,0,0,0,24208,616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51370,0,0,0,0,0,0,0,0,0,0,0,0,2185,0,60597,3393,702,136,186,4610,2,2,0,1747113,7327,10,0,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9408,92,72116,4214,8,0,286313,8,0,0
KS,20035,49492,3510,0,91411,134769,830,0,0,0,0,0,219,0,0,284714,0,57965,22,14,68,0,0,0,3,0,0,12793,32649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,4016,0,0,0,0,5,0,0,0,0,0,0,0,40874,0,141595,33895,6626,2086,1857,191610,24,175,44,2092410,49215,98,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,1,0,0,0,0,26080,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49558,3510,117491,192735,219,0,368824,14,0,0
KS,20037,167240,0,0,3342,186403,30,0,0,0,0,0,0,0,0,22695,0,98920,11,133,3,0,0,0,0,0,0,2611,36471,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,590,1293,0,1222,0,0,0,0,1,0,0,2,0,0,0,0,19020,0,85805,33390,5954,2350,1093,184166,0,97,91,816631,42383,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0,0,27,0,0,0,104,167261,0,3349,285443,104,0,121627,133,0,0
KS,20039,374287,8,0,88231,5705,5120,0,0,0,0,0,11,0,0,481745,0,337,147,128,2,0,0,0,0,0,0,40935,17,0,0,0,1,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381798,0,0,0,0,0,0,0,0,0,0,0,0,374,0,76646,2747,376,52,67,1136,0,5,18,1083060,29364,17,0,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374292,8,88484,6042,11,0,482340,128,0,0
KS,20041,42368,21,0,163207,181011,733,0,0,1,0,0,2,0,0,587375,0,42287,26,198,0,0,0,0,0,0,0,64821,31379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2569,0,0,0,0,0,0,0,0,0,0,0,0,19501,0,98042,26762,3857,1144,814,117113,77,22,0,1048825,8525,342,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,11268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42398,21,174475,223298,2,0,640960,198,0,0
KS,20043,344905,0,0,73,292523,0,0,0,0,0,0,0,0,0,3288,0,812,0,13,0,0,0,0,0,0,0,1486,4447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,601,0,0,0,0,5,0,0,0,0,4,0,0,22518,0,46567,12806,2444,788,51,180216,8,21,31,214169,7062,7717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,344905,0,119,293336,0,0,4146,14,0,0
KS,20045,90694,0,0,969,138871,9,0,0,0,0,0,2,0,0,19394,0,10125,9,17,3,0,0,0,0,0,0,2557,64268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,69,0,343,0,0,1,0,18,0,0,0,0,0,0,0,57319,0,83856,58881,16898,4084,698,244639,241,2078,5,562879,5301,446,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,4,0,0,0,0,90815,0,992,148997,2,0,29663,18,0,0
KS,20047,257023,19,0,150902,83352,890,0,0,0,0,0,117,0,0,402641,0,9381,5983,613,0,0,3,0,0,0,0,52383,129,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,158868,0,0,0,0,0,0,0,0,0,0,0,0,1449,0,65016,5947,825,242,83,920,0,0,0,570226,12415,6,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2712,0,0,0,0,0,0,0,7931,0,0,0,0,0,0,0,0,0,0,0,0,0,2,259735,19,158833,92735,119,0,422665,613,0,0
KS,20049,16643,1,0,1453,36536,13,0,0,0,0,0,1,0,0,20639,0,15485,0,31,1,0,0,0,0,0,0,979,26092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,616,0,0,0,0,1,0,0,0,0,0,0,0,17605,0,52377,5929,564,67,1368,174122,57,894,5,1497403,2635,32,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16643,1,1501,52021,1,0,36172,31,0,0
KS,20051,15693,0,0,219054,6295,5122,0,0,0,0,0,94,0,0,496322,0,20,30,810,0,0,0,0,0,0,0,13622,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,246971,0,0,0,0,0,0,0,0,0,0,0,0,4614,0,77081,44902,10622,2832,160,4984,0,1,16,1403718,31758,13,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2911,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15694,0,221965,6316,95,0,499254,810,0,0
